Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Australia,Consumer Confidence,2014-05-31T00:00:00,92.94,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-06-30T00:00:00,93.17,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-07-31T00:00:00,94.91,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-08-31T00:00:00,98.47,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-09-30T00:00:00,93.97,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-10-31T00:00:00,94.81,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-11-30T00:00:00,96.57,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-12-31T00:00:00,91.06,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-01-31T00:00:00,93.23,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-02-28T00:00:00,100.73,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-03-31T00:00:00,99.47,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-04-30T00:00:00,96.25,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-05-31T00:00:00,102.37,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-06-30T00:00:00,95.32,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-07-31T00:00:00,92.25,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-08-31T00:00:00,99.46,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-09-30T00:00:00,93.87,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-10-31T00:00:00,97.82,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-11-30T00:00:00,101.66,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2015-12-31T00:00:00,100.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-01-31T00:00:00,97.28,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-02-29T00:00:00,101.32,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-03-31T00:00:00,99.12,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-04-30T00:00:00,95.14,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-05-31T00:00:00,103.18,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-06-30T00:00:00,102.17,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-07-31T00:00:00,99.1,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-08-31T00:00:00,101.05,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-09-30T00:00:00,101.36,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-10-31T00:00:00,102.42,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-11-30T00:00:00,101.27,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2016-12-31T00:00:00,97.34,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2017-01-31T00:00:00,97.42,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2017-02-28T00:00:00,99.64,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2017-03-31T00:00:00,99.7,Monthly,WMCCCONPCT,2017-03-15T00:44:00
Australia,Consumer Confidence,2017-04-30T00:00:00,99.04,Monthly,WMCCCONPCT,2017-07-12T10:20:00
Australia,Consumer Confidence,2017-05-31T00:00:00,97.9913,Monthly,WMCCCONPCT,2017-05-20T10:11:00
Australia,Consumer Confidence,2017-06-30T00:00:00,96.2,Monthly,WMCCCONPCT,2017-07-12T10:20:00
Australia,Consumer Confidence,2017-07-31T00:00:00,96.6,Monthly,WMCCCONPCT,2017-07-12T00:30:00
Australia,Consumer Confidence,2017-08-31T00:00:00,95.5,Monthly,WMCCCONPCT,2017-08-09T00:32:00
Australia,Consumer Confidence,2017-09-30T00:00:00,97.9,Monthly,WMCCCONPCT,2017-09-13T00:28:00
Australia,Consumer Confidence,2017-10-31T00:00:00,101.4,Monthly,WMCCCONPCT,2018-01-17T08:24:00
Australia,Consumer Confidence,2017-11-30T00:00:00,99.7,Monthly,WMCCCONPCT,2017-11-15T00:04:00
Australia,Consumer Confidence,2017-12-31T00:00:00,103.3,Monthly,WMCCCONPCT,2017-12-12T23:49:00
Australia,Consumer Confidence,2018-01-31T00:00:00,105.1,Monthly,WMCCCONPCT,2018-01-17T00:35:00
Australia,Consumer Confidence,2018-02-28T00:00:00,102.7,Monthly,WMCCCONPCT,2018-02-14T00:14:00
Australia,Consumer Confidence,2018-03-31T00:00:00,103,Monthly,WMCCCONPCT,2018-04-11T13:16:00
Australia,Consumer Confidence,2018-04-30T00:00:00,102.4,Monthly,WMCCCONPCT,2018-04-11T00:32:00
Australia,Consumer Confidence,2018-05-31T00:00:00,101.8,Monthly,WMCCCONPCT,2018-05-16T00:37:00
Australia,Consumer Confidence,2018-06-30T00:00:00,102.1,Monthly,WMCCCONPCT,2018-10-10T10:58:00
Australia,Consumer Confidence,2018-07-31T00:00:00,106.1,Monthly,WMCCCONPCT,2018-07-11T00:32:00
Australia,Consumer Confidence,2018-08-31T00:00:00,103.6,Monthly,WMCCCONPCT,2018-08-15T00:33:00
Australia,Consumer Confidence,2018-09-30T00:00:00,100.5,Monthly,WMCCCONPCT,2018-09-12T01:05:00
Australia,Consumer Confidence,2018-10-31T00:00:00,101.5,Monthly,WMCCCONPCT,2018-10-09T23:40:00
Australia,Consumer Confidence,2018-11-30T00:00:00,104.3,Monthly,WMCCCONPCT,2018-11-13T23:49:00
Australia,Consumer Confidence,2018-12-31T00:00:00,104.4,Monthly,WMCCCONPCT,2018-12-12T00:04:00
Australia,Consumer Confidence,2019-01-31T00:00:00,99.6,Monthly,WMCCCONPCT,2019-01-16T02:43:00
Australia,Consumer Confidence,2019-02-28T00:00:00,103.8,Monthly,WMCCCONPCT,2019-02-12T23:40:00
Australia,Consumer Confidence,2019-03-31T00:00:00,101.8,Monthly,WMCCCONPCT,2019-05-15T00:34:00
Australia,Consumer Confidence,2019-04-30T00:00:00,100.7,Monthly,WMCCCONPCT,2019-04-10T00:34:00
Australia,Consumer Confidence,2019-05-31T00:00:00,101.3,Monthly,WMCCCONPCT,2019-05-15T00:33:00
Australia,Consumer Confidence,2019-06-30T00:00:00,100.7,Monthly,WMCCCONPCT,2019-06-12T00:36:00
Australia,Consumer Confidence,2019-07-31T00:00:00,96.5,Monthly,WMCCCONPCT,2019-07-10T00:54:00
Australia,Consumer Confidence,2019-08-31T00:00:00,100,Monthly,WMCCCONPCT,2019-08-14T00:38:00
Australia,Consumer Confidence,2019-09-30T00:00:00,98.2,Monthly,WMCCCONPCT,2019-09-11T00:40:00
Australia,Consumer Confidence,2019-10-31T00:00:00,92.8,Monthly,WMCCCONPCT,2019-10-09T02:03:00
Australia,Consumer Confidence,2019-11-30T00:00:00,97,Monthly,WMCCCONPCT,2019-11-12T23:36:00
Australia,Consumer Confidence,2019-12-31T00:00:00,95.1,Monthly,WMCCCONPCT,2019-12-10T23:48:00
Australia,Consumer Confidence,2020-01-31T00:00:00,93.4,Monthly,WMCCCONPCT,2020-01-22T00:26:00
Australia,Consumer Confidence,2020-02-29T00:00:00,95.5,Monthly,WMCCCONPCT,2020-02-11T23:43:00
Australia,Consumer Confidence,2020-03-31T00:00:00,91.9,Monthly,WMCCCONPCT,2020-03-10T23:31:00
Australia,Consumer Confidence,2020-04-30T00:00:00,75.6,Monthly,WMCCCONPCT,2020-04-15T00:34:00
Australia,Consumer Confidence,2020-05-31T00:00:00,88.1,Monthly,WMCCCONPCT,2020-05-13T00:33:00
Australia,Consumer Confidence,2020-06-30T00:00:00,93.7,Monthly,WMCCCONPCT,2020-06-10T01:08:00
Australia,Consumer Confidence,2020-07-31T00:00:00,87.9,Monthly,WMCCCONPCT,2020-07-15T00:56:00
Australia,Consumer Confidence,2020-08-31T00:00:00,79.5,Monthly,WMCCCONPCT,2020-08-12T00:46:00
Australia,Consumer Confidence,2020-09-30T00:00:00,93.8,Monthly,WMCCCONPCT,2020-09-09T09:57:00
Australia,Consumer Confidence,2020-10-31T00:00:00,105,Monthly,WMCCCONPCT,2020-10-13T23:35:00
Australia,Consumer Confidence,2020-11-30T00:00:00,107.7,Monthly,WMCCCONPCT,2020-11-11T00:57:00
Australia,Consumer Confidence,2020-12-31T00:00:00,112,Monthly,WMCCCONPCT,2020-12-09T00:40:00
Australia,Consumer Confidence,2021-01-31T00:00:00,107,Monthly,WMCCCONPCT,2021-02-04T17:12:00
Australia,Consumer Confidence,2021-02-28T00:00:00,109.1,Monthly,WMCCCONPCT,2021-02-09T23:46:00
