Date,Symbols,Ticker,market_name,value,index_perc_change
2017-09-29,^AORD,All Ordinaries,Australia,5744.89990234375,0.0023379398663090356
2017-10-01,^AORD,All Ordinaries,Australia,5791.2998046875,0.008076712063306735
2017-10-02,^AORD,All Ordinaries,Australia,5764.2001953125,-0.004679365650016143
2017-10-03,^AORD,All Ordinaries,Australia,5719.60009765625,-0.0077374303710893155
2017-10-04,^AORD,All Ordinaries,Australia,5720.2998046875,0.0001223349568681975
2017-10-05,^AORD,All Ordinaries,Australia,5777.39990234375,0.00998201136406518
2017-10-08,^AORD,All Ordinaries,Australia,5805.10009765625,0.004794578146003481
2017-10-09,^AORD,All Ordinaries,Australia,5807.10009765625,0.00034452463632916874
2017-10-10,^AORD,All Ordinaries,Australia,5840.7998046875,0.005803190312640094
2017-10-11,^AORD,All Ordinaries,Australia,5864.10009765625,0.003989229856851129
2017-10-12,^AORD,All Ordinaries,Australia,5884.7001953125,0.003512917125081616
2017-10-15,^AORD,All Ordinaries,Australia,5917.2001953125,0.005522796220933657
2017-10-16,^AORD,All Ordinaries,Australia,5958.10009765625,0.006912036266095933
2017-10-17,^AORD,All Ordinaries,Australia,5954.7998046875,-0.0005539170062027754
2017-10-18,^AORD,All Ordinaries,Australia,5959.7998046875,0.0008396587902188557
2017-10-19,^AORD,All Ordinaries,Australia,5968.60009765625,0.0014766088219655416
2017-10-22,^AORD,All Ordinaries,Australia,5957.2001953125,-0.0019099792509513769
2017-10-23,^AORD,All Ordinaries,Australia,5962.5,0.0008896469001780094
2017-10-24,^AORD,All Ordinaries,Australia,5972.7001953125,0.0017107245807128635
2017-10-25,^AORD,All Ordinaries,Australia,5982.5,0.001640766214113798
2017-10-26,^AORD,All Ordinaries,Australia,5969.2998046875,-0.002206468083994939
2017-10-29,^AORD,All Ordinaries,Australia,5983.7001953125,0.0024124086737429273
2017-10-30,^AORD,All Ordinaries,Australia,5976.39990234375,-0.0012200298695561607
2017-10-31,^AORD,All Ordinaries,Australia,6005.5,0.004869168417735548
2017-11-01,^AORD,All Ordinaries,Australia,6002.2001953125,-0.0005494637727916363
2017-11-02,^AORD,All Ordinaries,Australia,6030.2998046875,0.004681551507886184
2017-11-05,^AORD,All Ordinaries,Australia,6027.2001953125,-0.0005140058496909683
2017-11-06,^AORD,All Ordinaries,Australia,6087.39990234375,0.009988005223066754
2017-11-07,^AORD,All Ordinaries,Australia,6089.10009765625,0.00027929745700538966
2017-11-08,^AORD,All Ordinaries,Australia,6122.39990234375,0.0054687563274444795
2017-11-09,^AORD,All Ordinaries,Australia,6104.2998046875,-0.0029563729819936935
2017-11-12,^AORD,All Ordinaries,Australia,6097.2001953125,-0.001163050571262647
2017-11-13,^AORD,All Ordinaries,Australia,6048.7001953125,-0.00795447064987087
2017-11-14,^AORD,All Ordinaries,Australia,6012.2998046875,-0.00601788639701617
2017-11-15,^AORD,All Ordinaries,Australia,6023.5,0.0018628803746225664
2017-11-16,^AORD,All Ordinaries,Australia,6038.2998046875,0.0024570108221964038
2017-11-19,^AORD,All Ordinaries,Australia,6028.0,-0.0017057458259200908
2017-11-20,^AORD,All Ordinaries,Australia,6044.2001953125,0.0026874909277538883
2017-11-21,^AORD,All Ordinaries,Australia,6067.60009765625,0.003871463814500542
2017-11-22,^AORD,All Ordinaries,Australia,6067.5,-1.6497075390420335e-05
2017-11-23,^AORD,All Ordinaries,Australia,6063.10009765625,-0.000725159018335364
2017-11-26,^AORD,All Ordinaries,Australia,6070.39990234375,0.0012039723194281482
2017-11-27,^AORD,All Ordinaries,Australia,6066.7001953125,-0.0006094667716737279
2017-11-28,^AORD,All Ordinaries,Australia,6096.10009765625,0.004846110965968986
2017-11-29,^AORD,All Ordinaries,Australia,6057.2001953125,-0.006381112796803645
2017-11-30,^AORD,All Ordinaries,Australia,6075.5,0.0030211655711267493
2017-12-03,^AORD,All Ordinaries,Australia,6070.60009765625,-0.0008065019082791336
2017-12-04,^AORD,All Ordinaries,Australia,6057.2998046875,-0.002190935451980236
2017-12-05,^AORD,All Ordinaries,Australia,6029.89990234375,-0.004523451575328408
2017-12-06,^AORD,All Ordinaries,Australia,6060.7998046875,0.005124446979914099
2017-12-07,^AORD,All Ordinaries,Australia,6077.39990234375,0.0027389285558336862
2017-12-10,^AORD,All Ordinaries,Australia,6081.89990234375,0.0007404482298860593
2017-12-11,^AORD,All Ordinaries,Australia,6093.10009765625,0.0018415619284006812
2017-12-12,^AORD,All Ordinaries,Australia,6103.10009765625,0.001641200676129717
2017-12-13,^AORD,All Ordinaries,Australia,6096.39990234375,-0.0010978347405891098
2017-12-14,^AORD,All Ordinaries,Australia,6087.10009765625,-0.0015254584404682525
2017-12-17,^AORD,All Ordinaries,Australia,6130.0,0.007047674862496134
2017-12-18,^AORD,All Ordinaries,Australia,6163.2001953125,0.005416018811174483
2017-12-19,^AORD,All Ordinaries,Australia,6167.89990234375,0.0007625433025564288
2017-12-20,^AORD,All Ordinaries,Australia,6156.2998046875,-0.001880720802852509
2017-12-21,^AORD,All Ordinaries,Australia,6167.2998046875,0.0017867875751640394
2017-12-26,^AORD,All Ordinaries,Australia,6169.7001953125,0.00038921257292789946
2017-12-27,^AORD,All Ordinaries,Australia,6189.39990234375,0.0031929763858244975
2017-12-28,^AORD,All Ordinaries,Australia,6167.2998046875,-0.00357063657300305
2018-01-01,^AORD,All Ordinaries,Australia,6166.0,-0.00021075749982379932
2018-01-02,^AORD,All Ordinaries,Australia,6175.2998046875,0.001508239488728469
2018-01-03,^AORD,All Ordinaries,Australia,6185.39990234375,0.0016355639362777286
2018-01-04,^AORD,All Ordinaries,Australia,6229.7001953125,0.007162074185690814
2018-01-07,^AORD,All Ordinaries,Australia,6236.5,0.0010915139532101659
2018-01-08,^AORD,All Ordinaries,Australia,6241.5,0.0008017317405595303
2018-01-09,^AORD,All Ordinaries,Australia,6205.89990234375,-0.005703772755948133
2018-01-10,^AORD,All Ordinaries,Australia,6176.2001953125,-0.004785721248909192
2018-01-11,^AORD,All Ordinaries,Australia,6176.7998046875,9.708386322304641e-05
2018-01-14,^AORD,All Ordinaries,Australia,6187.7001953125,0.001764731085622584
2018-01-15,^AORD,All Ordinaries,Australia,6165.89990234375,-0.0035231656804033396
2018-01-16,^AORD,All Ordinaries,Australia,6134.2998046875,-0.005124977400985387
2018-01-17,^AORD,All Ordinaries,Australia,6130.39990234375,-0.0006357534629738426
2018-01-18,^AORD,All Ordinaries,Australia,6119.2998046875,-0.001810664529732553
2018-01-21,^AORD,All Ordinaries,Australia,6106.2001953125,-0.0021407039682816986
2018-01-22,^AORD,All Ordinaries,Australia,6150.7001953125,0.007287674589208759
2018-01-23,^AORD,All Ordinaries,Australia,6168.7998046875,0.002942690880754384
2018-01-24,^AORD,All Ordinaries,Australia,6164.7001953125,-0.0006645716354557463
2018-01-28,^AORD,All Ordinaries,Australia,6187.60009765625,0.003714682242157208
2018-01-29,^AORD,All Ordinaries,Australia,6135.2998046875,-0.008452435862582708
2018-01-30,^AORD,All Ordinaries,Australia,6146.5,0.0018255334977994586
2018-01-31,^AORD,All Ordinaries,Australia,6198.7998046875,0.008508875732123888
2018-02-01,^AORD,All Ordinaries,Australia,6229.7998046875,0.00500096808684769
2018-02-04,^AORD,All Ordinaries,Australia,6128.39990234375,-0.016276590825190507
2018-02-05,^AORD,All Ordinaries,Australia,5930.2001953125,-0.03234118370040606
2018-02-06,^AORD,All Ordinaries,Australia,5981.5,0.008650602508841088
2018-02-07,^AORD,All Ordinaries,Australia,5995.2001953125,0.002290428038535408
2018-02-08,^AORD,All Ordinaries,Australia,5937.5,-0.009624398424195157
2018-02-11,^AORD,All Ordinaries,Australia,5919.7001953125,-0.002997861842105265
2018-02-12,^AORD,All Ordinaries,Australia,5957.0,0.006300961781313896
2018-02-13,^AORD,All Ordinaries,Australia,5940.0,-0.002853785462481162
2018-02-14,^AORD,All Ordinaries,Australia,6008.7001953125,0.011565689446548788
2018-02-15,^AORD,All Ordinaries,Australia,6004.7998046875,-0.0006491238534488408
2018-02-18,^AORD,All Ordinaries,Australia,6044.0,0.006528143583054868
2018-02-19,^AORD,All Ordinaries,Australia,6045.60009765625,0.00026474150500499505
2018-02-20,^AORD,All Ordinaries,Australia,6047.2998046875,0.00028114777752308306
2018-02-21,^AORD,All Ordinaries,Australia,6057.7001953125,0.0017198404181877347
2018-02-22,^AORD,All Ordinaries,Australia,6105.2001953125,0.007841259631296449
2018-02-25,^AORD,All Ordinaries,Australia,6146.10009765625,0.006699191023277651
2018-02-26,^AORD,All Ordinaries,Australia,6159.2998046875,0.0021476557201343116
2018-02-27,^AORD,All Ordinaries,Australia,6117.2998046875,-0.006818956915855323
2018-02-28,^AORD,All Ordinaries,Australia,6075.7001953125,-0.006800322152450855
2018-03-01,^AORD,All Ordinaries,Australia,6028.39990234375,-0.007785159150091481
2018-03-04,^AORD,All Ordinaries,Australia,5996.39990234375,-0.005308207902325557
2018-03-05,^AORD,All Ordinaries,Australia,6061.5,0.010856530370965567
2018-03-06,^AORD,All Ordinaries,Australia,6005.39990234375,-0.009255150978511928
2018-03-07,^AORD,All Ordinaries,Australia,6046.60009765625,0.006860524858040007
2018-03-08,^AORD,All Ordinaries,Australia,6069.10009765625,0.003721099400755934
2018-03-11,^AORD,All Ordinaries,Australia,6101.39990234375,0.00532200889222012
2018-03-12,^AORD,All Ordinaries,Australia,6077.10009765625,-0.003982660549452843
2018-03-13,^AORD,All Ordinaries,Australia,6042.60009765625,-0.005677049817445878
2018-03-14,^AORD,All Ordinaries,Australia,6027.60009765625,-0.002482375096412248
2018-03-15,^AORD,All Ordinaries,Australia,6054.89990234375,0.0045291333607409
2018-03-18,^AORD,All Ordinaries,Australia,6064.7001953125,0.0016185722516992573
2018-03-19,^AORD,All Ordinaries,Australia,6040.7998046875,-0.003940902246655664
2018-03-20,^AORD,All Ordinaries,Australia,6053.10009765625,0.002036202715939295
2018-03-21,^AORD,All Ordinaries,Australia,6043.2001953125,-0.0016355094388053049
2018-03-22,^AORD,All Ordinaries,Australia,5929.0,-0.01889730467659856
2018-03-25,^AORD,All Ordinaries,Australia,5901.39990234375,-0.004655101645513526
2018-03-26,^AORD,All Ordinaries,Australia,5943.7001953125,0.007167840456287378
2018-03-27,^AORD,All Ordinaries,Australia,5899.2001953125,-0.007486918676533283
2018-03-28,^AORD,All Ordinaries,Australia,5868.89990234375,-0.00513633915879419
2018-04-03,^AORD,All Ordinaries,Australia,5859.10009765625,-0.0016697856243188536
2018-04-04,^AORD,All Ordinaries,Australia,5863.7001953125,0.0007851201685544762
2018-04-05,^AORD,All Ordinaries,Australia,5888.0,0.004144107624555193
2018-04-06,^AORD,All Ordinaries,Australia,5886.89990234375,-0.00018683723781420802
2018-04-09,^AORD,All Ordinaries,Australia,5904.7001953125,0.0030237125251040275
2018-04-10,^AORD,All Ordinaries,Australia,5951.7998046875,0.007976630111108829
2018-04-11,^AORD,All Ordinaries,Australia,5925.7998046875,-0.00436842650176561
2018-04-12,^AORD,All Ordinaries,Australia,5911.39990234375,-0.002430035238848105
2018-04-13,^AORD,All Ordinaries,Australia,5924.7001953125,0.0022499396400972316
2018-04-16,^AORD,All Ordinaries,Australia,5933.0,0.001400881802266829
2018-04-17,^AORD,All Ordinaries,Australia,5934.2998046875,0.00021908051365238101
2018-04-18,^AORD,All Ordinaries,Australia,5956.2998046875,0.0037072612985651343
2018-04-19,^AORD,All Ordinaries,Australia,5976.39990234375,0.0033745946838390495
2018-04-20,^AORD,All Ordinaries,Australia,5964.39990234375,-0.0020078977638852136
2018-04-23,^AORD,All Ordinaries,Australia,5976.0,0.0019448893176481352
2018-04-24,^AORD,All Ordinaries,Australia,6009.39990234375,0.005589006416290232
2018-04-26,^AORD,All Ordinaries,Australia,6003.0,-0.001064981936258591
2018-04-27,^AORD,All Ordinaries,Australia,6042.89990234375,0.006646660393761383
2018-04-30,^AORD,All Ordinaries,Australia,6071.60009765625,0.004749407697679731
2018-05-01,^AORD,All Ordinaries,Australia,6100.0,0.004677498828474125
2018-05-02,^AORD,All Ordinaries,Australia,6136.7001953125,0.006016425461065511
2018-05-03,^AORD,All Ordinaries,Australia,6187.0,0.00819655565476718
2018-05-04,^AORD,All Ordinaries,Australia,6155.39990234375,-0.005107499217108402
2018-05-07,^AORD,All Ordinaries,Australia,6175.60009765625,0.003281703160311178
2018-05-08,^AORD,All Ordinaries,Australia,6183.2001953125,0.0012306654472549194
2018-05-09,^AORD,All Ordinaries,Australia,6204.39990234375,0.0034285978719112986
2018-05-10,^AORD,All Ordinaries,Australia,6215.89990234375,0.001853523335215046
2018-05-11,^AORD,All Ordinaries,Australia,6216.39990234375,8.043887576292263e-05
2018-05-14,^AORD,All Ordinaries,Australia,6235.0,0.002992101207844877
2018-05-15,^AORD,All Ordinaries,Australia,6198.7001953125,-0.005821941409382525
2018-05-16,^AORD,All Ordinaries,Australia,6208.10009765625,0.0015164311948590026
2018-05-17,^AORD,All Ordinaries,Australia,6197.2001953125,-0.001755754928607689
2018-05-18,^AORD,All Ordinaries,Australia,6190.89990234375,-0.0010166353789111682
2018-05-21,^AORD,All Ordinaries,Australia,6190.2001953125,-0.00011302186148820503
2018-05-22,^AORD,All Ordinaries,Australia,6149.89990234375,-0.006510337581532077
2018-05-23,^AORD,All Ordinaries,Australia,6140.2998046875,-0.0015610168959971915
2018-05-24,^AORD,All Ordinaries,Australia,6144.10009765625,0.0006189100027085281
2018-05-25,^AORD,All Ordinaries,Australia,6141.0,-0.0005045649658983464
2018-05-28,^AORD,All Ordinaries,Australia,6113.60009765625,-0.0044617981344651225
2018-05-29,^AORD,All Ordinaries,Australia,6121.7001953125,0.0013249308961760242
2018-05-30,^AORD,All Ordinaries,Australia,6093.7998046875,-0.004557621205684592
2018-05-31,^AORD,All Ordinaries,Australia,6123.5,0.0048738383708721855
2018-06-01,^AORD,All Ordinaries,Australia,6104.0,-0.003184453335510762
2018-06-04,^AORD,All Ordinaries,Australia,6138.60009765625,0.0056684301533829196
2018-06-05,^AORD,All Ordinaries,Australia,6108.5,-0.004903413999511441
2018-06-06,^AORD,All Ordinaries,Australia,6137.39990234375,0.004731096397438073
2018-06-07,^AORD,All Ordinaries,Australia,6169.39990234375,0.00521393432221684
2018-06-08,^AORD,All Ordinaries,Australia,6156.7998046875,-0.002042353852189649
2018-06-12,^AORD,All Ordinaries,Australia,6164.7998046875,0.0012993763405964032
2018-06-13,^AORD,All Ordinaries,Australia,6133.10009765625,-0.0051420497072989235
2018-06-14,^AORD,All Ordinaries,Australia,6129.60009765625,-0.0005706738752457863
2018-06-15,^AORD,All Ordinaries,Australia,6205.2998046875,0.012349860647547839
2018-06-18,^AORD,All Ordinaries,Australia,6212.7998046875,0.0012086442615286686
2018-06-19,^AORD,All Ordinaries,Australia,6208.89990234375,-0.0006277205875533376
2018-06-20,^AORD,All Ordinaries,Australia,6274.60009765625,0.010581616122962378
2018-06-21,^AORD,All Ordinaries,Australia,6332.89990234375,0.009291397663617973
2018-06-22,^AORD,All Ordinaries,Australia,6322.10009765625,-0.001705349027149916
2018-06-25,^AORD,All Ordinaries,Australia,6308.7001953125,-0.0021195334045276404
2018-06-26,^AORD,All Ordinaries,Australia,6292.10009765625,-0.0026313023510903255
2018-06-27,^AORD,All Ordinaries,Australia,6290.5,-0.0002543026384539404
2018-06-28,^AORD,All Ordinaries,Australia,6305.7998046875,0.002432208041888595
2018-06-29,^AORD,All Ordinaries,Australia,6289.7001953125,-0.0025531431180280117
2018-07-02,^AORD,All Ordinaries,Australia,6273.2998046875,-0.0026074995811760093
2018-07-03,^AORD,All Ordinaries,Australia,6302.7998046875,0.004702469341248072
2018-07-04,^AORD,All Ordinaries,Australia,6273.7001953125,-0.004616933787641164
2018-07-05,^AORD,All Ordinaries,Australia,6302.89990234375,0.0046543038593185315
2018-07-06,^AORD,All Ordinaries,Australia,6355.7001953125,0.008377142868652543
2018-07-09,^AORD,All Ordinaries,Australia,6366.39990234375,0.0016834820243947224
2018-07-10,^AORD,All Ordinaries,Australia,6342.7998046875,-0.003706976944310658
2018-07-11,^AORD,All Ordinaries,Australia,6300.2001953125,-0.006716215344447329
2018-07-12,^AORD,All Ordinaries,Australia,6349.7998046875,0.007872703697876737
2018-07-13,^AORD,All Ordinaries,Australia,6351.89990234375,0.0003307344673606494
2018-07-16,^AORD,All Ordinaries,Australia,6326.7001953125,-0.0039672708038034354
2018-07-17,^AORD,All Ordinaries,Australia,6288.39990234375,-0.006053755004406081
2018-07-18,^AORD,All Ordinaries,Australia,6329.10009765625,0.006472265750358863
2018-07-19,^AORD,All Ordinaries,Australia,6355.0,0.0040921935099969
2018-07-20,^AORD,All Ordinaries,Australia,6377.39990234375,0.0035247682680958903
2018-07-23,^AORD,All Ordinaries,Australia,6320.10009765625,-0.008984822273171544
2018-07-24,^AORD,All Ordinaries,Australia,6355.2001953125,0.005553724959082018
2018-07-25,^AORD,All Ordinaries,Australia,6341.7001953125,-0.0021242446477071075
2018-07-26,^AORD,All Ordinaries,Australia,6337.60009765625,-0.0006465297207333132
2018-07-27,^AORD,All Ordinaries,Australia,6391.5,0.008504781228415359
2018-07-30,^AORD,All Ordinaries,Australia,6368.7998046875,-0.0035516225162325332
2018-07-31,^AORD,All Ordinaries,Australia,6366.2001953125,-0.0004081788491901994
2018-08-01,^AORD,All Ordinaries,Australia,6362.10009765625,-0.0006440415837486446
2018-08-02,^AORD,All Ordinaries,Australia,6327.7001953125,-0.00540700426207108
2018-08-03,^AORD,All Ordinaries,Australia,6326.39990234375,-0.00020549218967635952
2018-08-06,^AORD,All Ordinaries,Australia,6359.0,0.005153025126371169
2018-08-07,^AORD,All Ordinaries,Australia,6340.7998046875,-0.002862115947869115
2018-08-08,^AORD,All Ordinaries,Australia,6354.89990234375,0.0022237096408288526
2018-08-09,^AORD,All Ordinaries,Australia,6383.60009765625,0.004516230901121743
2018-08-10,^AORD,All Ordinaries,Australia,6366.7998046875,-0.0026317896973085952
2018-08-13,^AORD,All Ordinaries,Australia,6341.2998046875,-0.004005151847436106
2018-08-14,^AORD,All Ordinaries,Australia,6386.2001953125,0.007080628894380547
2018-08-15,^AORD,All Ordinaries,Australia,6415.7001953125,0.004619335300771299
2018-08-16,^AORD,All Ordinaries,Australia,6412.60009765625,-0.00048320488206654577
2018-08-17,^AORD,All Ordinaries,Australia,6426.2001953125,0.0021208398230261327
2018-08-20,^AORD,All Ordinaries,Australia,6435.10009765625,0.0013849401004097928
2018-08-21,^AORD,All Ordinaries,Australia,6383.0,-0.008096237333623746
2018-08-22,^AORD,All Ordinaries,Australia,6373.7998046875,-0.0014413591277612214
2018-08-23,^AORD,All Ordinaries,Australia,6360.2998046875,-0.0021180458146915493
2018-08-24,^AORD,All Ordinaries,Australia,6357.89990234375,-0.00037732534903167636
2018-08-27,^AORD,All Ordinaries,Australia,6381.10009765625,0.0036490343775226197
2018-08-28,^AORD,All Ordinaries,Australia,6413.60009765625,0.005093165677174882
2018-08-29,^AORD,All Ordinaries,Australia,6457.0,0.006766855070931221
2018-08-30,^AORD,All Ordinaries,Australia,6460.5,0.0005420473904289569
2018-08-31,^AORD,All Ordinaries,Australia,6427.7998046875,-0.005061557977323772
2018-09-03,^AORD,All Ordinaries,Australia,6416.5,-0.0017579584042520802
2018-09-04,^AORD,All Ordinaries,Australia,6398.89990234375,-0.00274294360730154
2018-09-05,^AORD,All Ordinaries,Australia,6339.2001953125,-0.009329682905241832
2018-09-06,^AORD,All Ordinaries,Australia,6267.7998046875,-0.011263312156918004
2018-09-07,^AORD,All Ordinaries,Australia,6252.2998046875,-0.002472957095472017
2018-09-10,^AORD,All Ordinaries,Australia,6249.7001953125,-0.0004157845042956909
2018-09-11,^AORD,All Ordinaries,Australia,6287.60009765625,0.0060642752707043
2018-09-12,^AORD,All Ordinaries,Australia,6283.89990234375,-0.0005884908796727206
2018-09-13,^AORD,All Ordinaries,Australia,6239.89990234375,-0.007002021146706894
2018-09-14,^AORD,All Ordinaries,Australia,6276.2998046875,0.005833411258741261
2018-09-17,^AORD,All Ordinaries,Australia,6293.89990234375,0.002804215573498414
2018-09-18,^AORD,All Ordinaries,Australia,6269.5,-0.003876754114672809
2018-09-19,^AORD,All Ordinaries,Australia,6297.0,0.004386314698141769
2018-09-20,^AORD,All Ordinaries,Australia,6276.89990234375,-0.0031920116970383106
2018-09-21,^AORD,All Ordinaries,Australia,6305.39990234375,0.004540457939971043
2018-09-24,^AORD,All Ordinaries,Australia,6299.5,-0.0009356904296516921
2018-09-25,^AORD,All Ordinaries,Australia,6299.10009765625,-6.348160072222608e-05
2018-09-26,^AORD,All Ordinaries,Australia,6307.7998046875,0.0013811031570187815
2018-09-27,^AORD,All Ordinaries,Australia,6299.2998046875,-0.0013475380105886225
2018-09-28,^AORD,All Ordinaries,Australia,6325.5,0.004159223425594716
2018-10-01,^AORD,All Ordinaries,Australia,6292.7001953125,-0.005185329964034424
2018-10-02,^AORD,All Ordinaries,Australia,6245.7998046875,-0.007453142398224588
2018-10-03,^AORD,All Ordinaries,Australia,6265.2001953125,0.0031061499298199458
2018-10-04,^AORD,All Ordinaries,Australia,6293.89990234375,0.004580812445980964
2018-10-05,^AORD,All Ordinaries,Australia,6301.10009765625,0.0011439958410870421
2018-10-07,^AORD,All Ordinaries,Australia,6218.60009765625,-0.013092951821331411
2018-10-08,^AORD,All Ordinaries,Australia,6155.5,-0.010146993964128992
2018-10-09,^AORD,All Ordinaries,Australia,6163.7998046875,0.001348355891072961
2018-10-10,^AORD,All Ordinaries,Australia,5993.5,-0.027629029183911635
2018-10-11,^AORD,All Ordinaries,Australia,6006.60009765625,0.002185717469967541
2018-10-14,^AORD,All Ordinaries,Australia,5948.0,-0.009755951237558791
2018-10-15,^AORD,All Ordinaries,Australia,5977.7998046875,0.00501005458767656
2018-10-16,^AORD,All Ordinaries,Australia,6047.10009765625,0.011592943094950847
2018-10-17,^AORD,All Ordinaries,Australia,6050.10009765625,0.0004961055632537459
2018-10-18,^AORD,All Ordinaries,Australia,6042.7998046875,-0.0012066400308943237
2018-10-21,^AORD,All Ordinaries,Australia,6006.2001953125,-0.006056730416024836
2018-10-22,^AORD,All Ordinaries,Australia,5944.89990234375,-0.010206168788145176
2018-10-23,^AORD,All Ordinaries,Australia,5926.5,-0.003095073532944803
2018-10-24,^AORD,All Ordinaries,Australia,5759.5,-0.028178520205855095
2018-10-25,^AORD,All Ordinaries,Australia,5759.60009765625,1.7379573964859674e-05
2018-10-28,^AORD,All Ordinaries,Australia,5813.7998046875,0.00941032469481784
2018-10-29,^AORD,All Ordinaries,Australia,5887.89990234375,0.012745553707663726
2018-10-30,^AORD,All Ordinaries,Australia,5913.2998046875,0.00431391544778803
2018-10-31,^AORD,All Ordinaries,Australia,5925.89990234375,0.002130806499319071
2018-11-01,^AORD,All Ordinaries,Australia,5935.7998046875,0.0016706158569830265
2018-11-04,^AORD,All Ordinaries,Australia,5904.7998046875,-0.005222548101356028
2018-11-05,^AORD,All Ordinaries,Australia,5958.7001953125,0.009128233370792938
2018-11-06,^AORD,All Ordinaries,Australia,5982.0,0.003910215973918163
2018-11-07,^AORD,All Ordinaries,Australia,6015.89990234375,0.005666984677992204
2018-11-08,^AORD,All Ordinaries,Australia,6011.0,-0.0008144920000814349
2018-11-11,^AORD,All Ordinaries,Australia,6027.2001953125,0.0026950915509067475
2018-11-12,^AORD,All Ordinaries,Australia,5922.60009765625,-0.01735467451995376
2018-11-13,^AORD,All Ordinaries,Australia,5822.2998046875,-0.016935179028623182
2018-11-14,^AORD,All Ordinaries,Australia,5825.2001953125,0.0004981520571416542
2018-11-15,^AORD,All Ordinaries,Australia,5822.7998046875,-0.0004120700653226228
2018-11-18,^AORD,All Ordinaries,Australia,5786.39990234375,-0.0062512714784470624
2018-11-19,^AORD,All Ordinaries,Australia,5759.2001953125,-0.00470062689933215
2018-11-20,^AORD,All Ordinaries,Australia,5722.10009765625,-0.00644188366406262
2018-11-21,^AORD,All Ordinaries,Australia,5770.2998046875,0.008423429546608574
2018-11-22,^AORD,All Ordinaries,Australia,5793.39990234375,0.004003275122288263
2018-11-25,^AORD,All Ordinaries,Australia,5749.60009765625,-0.00756029368346911
2018-11-26,^AORD,All Ordinaries,Australia,5802.7998046875,0.009252766475521756
2018-11-27,^AORD,All Ordinaries,Australia,5800.10009765625,-0.00046524214553622656
2018-11-28,^AORD,All Ordinaries,Australia,5835.7001953125,0.006137841943561595
2018-11-29,^AORD,All Ordinaries,Australia,5749.2998046875,-0.014805488241908082
2018-12-02,^AORD,All Ordinaries,Australia,5856.2998046875,0.018610961966666117
2018-12-03,^AORD,All Ordinaries,Australia,5797.5,-0.010040436222277349
2018-12-04,^AORD,All Ordinaries,Australia,5749.10009765625,-0.008348409201164309
2018-12-05,^AORD,All Ordinaries,Australia,5736.7001953125,-0.002156842311513252
2018-12-06,^AORD,All Ordinaries,Australia,5757.89990234375,0.0036954531890254216
2018-12-09,^AORD,All Ordinaries,Australia,5627.5,-0.022647129084455098
2018-12-10,^AORD,All Ordinaries,Australia,5651.2001953125,0.004211496279431293
2018-12-11,^AORD,All Ordinaries,Australia,5727.2998046875,0.013466096890023982
2018-12-12,^AORD,All Ordinaries,Australia,5735.2998046875,0.0013968187929418452
2018-12-13,^AORD,All Ordinaries,Australia,5678.7998046875,-0.009851272282893064
2018-12-16,^AORD,All Ordinaries,Australia,5732.89990234375,0.00952667808637897
2018-12-17,^AORD,All Ordinaries,Australia,5661.7998046875,-0.012402117404349378
2018-12-18,^AORD,All Ordinaries,Australia,5650.0,-0.00208410842745288
2018-12-19,^AORD,All Ordinaries,Australia,5572.89990234375,-0.013646034983407107
2018-12-20,^AORD,All Ordinaries,Australia,5533.2998046875,-0.007105833291496166
2018-12-23,^AORD,All Ordinaries,Australia,5559.60009765625,0.004753093795219598
2018-12-26,^AORD,All Ordinaries,Australia,5662.10009765625,0.018436577847246838
2018-12-27,^AORD,All Ordinaries,Australia,5716.0,0.009519418840027383
2018-12-30,^AORD,All Ordinaries,Australia,5709.39990234375,-0.0011546706886371716
2019-01-01,^AORD,All Ordinaries,Australia,5625.60009765625,-0.01467751534677042
2019-01-02,^AORD,All Ordinaries,Australia,5694.60009765625,0.012265358148857208
2019-01-03,^AORD,All Ordinaries,Australia,5677.0,-0.0030906643757994123
2019-01-06,^AORD,All Ordinaries,Australia,5744.5,0.011890082790206202
2019-01-07,^AORD,All Ordinaries,Australia,5783.2998046875,0.006754252709113118
2019-01-08,^AORD,All Ordinaries,Australia,5838.39990234375,0.009527449642432462
2019-01-09,^AORD,All Ordinaries,Australia,5853.89990234375,0.0026548369860341925
2019-01-10,^AORD,All Ordinaries,Australia,5834.7998046875,-0.003262798813591372
2019-01-13,^AORD,All Ordinaries,Australia,5833.2001953125,-0.00027414983007900684
2019-01-14,^AORD,All Ordinaries,Australia,5871.7998046875,0.0066172269221993485
2019-01-15,^AORD,All Ordinaries,Australia,5893.7001953125,0.003729757715431159
2019-01-16,^AORD,All Ordinaries,Australia,5909.7998046875,0.0027316641229571115
2019-01-17,^AORD,All Ordinaries,Australia,5941.2001953125,0.005313274842253302
2019-01-20,^AORD,All Ordinaries,Australia,5953.5,0.002070255888230177
2019-01-21,^AORD,All Ordinaries,Australia,5924.2998046875,-0.004904710726883366
2019-01-22,^AORD,All Ordinaries,Australia,5908.7001953125,-0.0026331566411708085
2019-01-23,^AORD,All Ordinaries,Australia,5930.5,0.003689441665155835
2019-01-24,^AORD,All Ordinaries,Australia,5971.10009765625,0.0068459822369530965
2019-01-28,^AORD,All Ordinaries,Australia,5939.5,-0.0052921734922268815
2019-01-29,^AORD,All Ordinaries,Australia,5951.2001953125,0.0019698956667228984
