date,market,market_name,variable,value
9/20/2020,US-VA-511,DC-VA,hellofresh,38
9/20/2020,US-VA-511,DC-VA,instacart,9
9/20/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
9/20/2020,US-VA-511,DC-VA,lunch near me,32
9/20/2020,US-VA-511,DC-VA,meal kits,20
9/20/2020,US-VA-511,DC-VA,meal subscription,0
9/20/2020,US-VA-511,DC-VA,online cooking classes,0
9/20/2020,US-VA-511,DC-VA,outdoor dining,39
9/20/2020,US-VA-511,DC-VA,places to eat,54
9/20/2020,US-VA-511,DC-VA,reservations,48
9/20/2020,US-VA-511,DC-VA,restaurants,62
9/20/2020,US-VA-511,DC-VA,restaurants near me,81
9/20/2020,US-VA-511,DC-VA,restaurants nearby,45
9/20/2020,US-VA-511,DC-VA,romantic restaurant,0
9/20/2020,US-VA-511,DC-VA,safe restaurants,25
9/20/2020,US-VA-511,DC-VA,shop small,23
9/20/2020,US-VA-511,DC-VA,shop small american express,0
9/20/2020,US-VA-511,DC-VA,takeout,39
9/20/2020,US-VA-511,DC-VA,takeout Tuesday,0
9/20/2020,US-VA-511,DC-VA,takeout restaurants,11
9/20/2020,US-VA-511,DC-VA,ubereats,80
9/20/2020,US-VA-511,DC-VA,wine delivery,16
9/20/2020,US-VA-511,DC-VA,winery near me,71
9/27/2020,US-VA-511,DC-VA,american express shop small,0
9/27/2020,US-VA-511,DC-VA,amex shop small,48
9/27/2020,US-VA-511,DC-VA,bars near me,58
9/27/2020,US-VA-511,DC-VA,best appliances,27
9/27/2020,US-VA-511,DC-VA,best cookware,23
9/27/2020,US-VA-511,DC-VA,best restaurants,36
9/27/2020,US-VA-511,DC-VA,blue apron,25
9/27/2020,US-VA-511,DC-VA,breakfast near me,64
9/27/2020,US-VA-511,DC-VA,brewery near me,63
9/27/2020,US-VA-511,DC-VA,carry out restaurants near me,0
9/27/2020,US-VA-511,DC-VA,casual dining,0
9/27/2020,US-VA-511,DC-VA,coffee shops near me,69
9/27/2020,US-VA-511,DC-VA,delis near me,0
9/27/2020,US-VA-511,DC-VA,dining,77
9/27/2020,US-VA-511,DC-VA,dinner near me,35
9/27/2020,US-VA-511,DC-VA,door dash,52
9/27/2020,US-VA-511,DC-VA,doordash,51
9/27/2020,US-VA-511,DC-VA,drizly,10
9/27/2020,US-VA-511,DC-VA,fine dining,48
9/27/2020,US-VA-511,DC-VA,food delivery,28
9/27/2020,US-VA-511,DC-VA,food near me,69
9/27/2020,US-VA-511,DC-VA,grubhub,59
9/27/2020,US-VA-511,DC-VA,hellofresh,7
9/27/2020,US-VA-511,DC-VA,instacart,15
9/27/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
9/27/2020,US-VA-511,DC-VA,lunch near me,59
9/27/2020,US-VA-511,DC-VA,meal kits,0
9/27/2020,US-VA-511,DC-VA,meal subscription,0
9/27/2020,US-VA-511,DC-VA,online cooking classes,0
9/27/2020,US-VA-511,DC-VA,outdoor dining,64
9/27/2020,US-VA-511,DC-VA,places to eat,39
9/27/2020,US-VA-511,DC-VA,reservations,71
9/27/2020,US-VA-511,DC-VA,restaurants,58
9/27/2020,US-VA-511,DC-VA,restaurants near me,92
9/27/2020,US-VA-511,DC-VA,restaurants nearby,37
9/27/2020,US-VA-511,DC-VA,romantic restaurant,29
9/27/2020,US-VA-511,DC-VA,safe restaurants,26
9/27/2020,US-VA-511,DC-VA,shop small,37
9/27/2020,US-VA-511,DC-VA,shop small american express,0
9/27/2020,US-VA-511,DC-VA,takeout,77
9/27/2020,US-VA-511,DC-VA,takeout Tuesday,0
9/27/2020,US-VA-511,DC-VA,takeout restaurants,73
9/27/2020,US-VA-511,DC-VA,ubereats,22
9/27/2020,US-VA-511,DC-VA,wine delivery,8
9/27/2020,US-VA-511,DC-VA,winery near me,81
10/4/2020,US-VA-511,DC-VA,american express shop small,0
10/4/2020,US-VA-511,DC-VA,amex shop small,0
10/4/2020,US-VA-511,DC-VA,bars near me,78
10/4/2020,US-VA-511,DC-VA,best appliances,55
10/4/2020,US-VA-511,DC-VA,best cookware,12
10/4/2020,US-VA-511,DC-VA,best restaurants,38
10/4/2020,US-VA-511,DC-VA,blue apron,44
10/4/2020,US-VA-511,DC-VA,breakfast near me,75
10/4/2020,US-VA-511,DC-VA,brewery near me,100
10/4/2020,US-VA-511,DC-VA,carry out restaurants near me,0
10/4/2020,US-VA-511,DC-VA,casual dining,0
10/4/2020,US-VA-511,DC-VA,coffee shops near me,57
10/4/2020,US-VA-511,DC-VA,delis near me,79
10/4/2020,US-VA-511,DC-VA,dining,71
10/4/2020,US-VA-511,DC-VA,dinner near me,16
10/4/2020,US-VA-511,DC-VA,door dash,47
10/4/2020,US-VA-511,DC-VA,doordash,44
10/4/2020,US-VA-511,DC-VA,drizly,21
10/4/2020,US-VA-511,DC-VA,fine dining,37
10/4/2020,US-VA-511,DC-VA,food delivery,26
10/4/2020,US-VA-511,DC-VA,food near me,79
10/4/2020,US-VA-511,DC-VA,grubhub,68
10/4/2020,US-VA-511,DC-VA,hellofresh,28
10/4/2020,US-VA-511,DC-VA,instacart,11
10/4/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
10/4/2020,US-VA-511,DC-VA,lunch near me,25
10/4/2020,US-VA-511,DC-VA,meal kits,0
10/4/2020,US-VA-511,DC-VA,meal subscription,0
10/4/2020,US-VA-511,DC-VA,online cooking classes,0
10/4/2020,US-VA-511,DC-VA,outdoor dining,82
10/4/2020,US-VA-511,DC-VA,places to eat,71
10/4/2020,US-VA-511,DC-VA,reservations,55
10/4/2020,US-VA-511,DC-VA,restaurants,58
10/4/2020,US-VA-511,DC-VA,restaurants near me,85
10/4/2020,US-VA-511,DC-VA,restaurants nearby,38
10/4/2020,US-VA-511,DC-VA,romantic restaurant,0
10/4/2020,US-VA-511,DC-VA,safe restaurants,0
10/4/2020,US-VA-511,DC-VA,shop small,13
10/4/2020,US-VA-511,DC-VA,shop small american express,0
10/4/2020,US-VA-511,DC-VA,takeout,52
10/4/2020,US-VA-511,DC-VA,takeout Tuesday,0
10/4/2020,US-VA-511,DC-VA,takeout restaurants,13
10/4/2020,US-VA-511,DC-VA,ubereats,59
10/4/2020,US-VA-511,DC-VA,wine delivery,9
10/4/2020,US-VA-511,DC-VA,winery near me,100
10/11/2020,US-VA-511,DC-VA,american express shop small,0
10/11/2020,US-VA-511,DC-VA,amex shop small,0
10/11/2020,US-VA-511,DC-VA,bars near me,46
10/11/2020,US-VA-511,DC-VA,best appliances,73
10/11/2020,US-VA-511,DC-VA,best cookware,25
10/11/2020,US-VA-511,DC-VA,best restaurants,44
10/11/2020,US-VA-511,DC-VA,blue apron,7
10/11/2020,US-VA-511,DC-VA,breakfast near me,67
10/11/2020,US-VA-511,DC-VA,brewery near me,50
10/11/2020,US-VA-511,DC-VA,carry out restaurants near me,0
10/11/2020,US-VA-511,DC-VA,casual dining,0
10/11/2020,US-VA-511,DC-VA,coffee shops near me,92
10/11/2020,US-VA-511,DC-VA,delis near me,84
10/11/2020,US-VA-511,DC-VA,dining,75
10/11/2020,US-VA-511,DC-VA,dinner near me,39
10/11/2020,US-VA-511,DC-VA,door dash,40
10/11/2020,US-VA-511,DC-VA,doordash,52
10/11/2020,US-VA-511,DC-VA,drizly,33
10/11/2020,US-VA-511,DC-VA,fine dining,40
10/11/2020,US-VA-511,DC-VA,food delivery,28
10/11/2020,US-VA-511,DC-VA,food near me,79
10/11/2020,US-VA-511,DC-VA,grubhub,62
10/11/2020,US-VA-511,DC-VA,hellofresh,44
10/11/2020,US-VA-511,DC-VA,instacart,7
10/11/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
10/11/2020,US-VA-511,DC-VA,lunch near me,16
10/11/2020,US-VA-511,DC-VA,meal kits,24
10/11/2020,US-VA-511,DC-VA,meal subscription,33
10/11/2020,US-VA-511,DC-VA,online cooking classes,0
10/11/2020,US-VA-511,DC-VA,outdoor dining,67
10/11/2020,US-VA-511,DC-VA,places to eat,91
10/11/2020,US-VA-511,DC-VA,reservations,65
10/11/2020,US-VA-511,DC-VA,restaurants,66
10/11/2020,US-VA-511,DC-VA,restaurants near me,98
10/11/2020,US-VA-511,DC-VA,restaurants nearby,53
10/11/2020,US-VA-511,DC-VA,romantic restaurant,0
10/11/2020,US-VA-511,DC-VA,safe restaurants,0
10/11/2020,US-VA-511,DC-VA,shop small,0
10/11/2020,US-VA-511,DC-VA,shop small american express,0
10/11/2020,US-VA-511,DC-VA,takeout,36
10/11/2020,US-VA-511,DC-VA,takeout Tuesday,0
10/11/2020,US-VA-511,DC-VA,takeout restaurants,54
10/11/2020,US-VA-511,DC-VA,ubereats,34
10/11/2020,US-VA-511,DC-VA,wine delivery,6
10/11/2020,US-VA-511,DC-VA,winery near me,53
10/18/2020,US-VA-511,DC-VA,american express shop small,0
10/18/2020,US-VA-511,DC-VA,amex shop small,0
10/18/2020,US-VA-511,DC-VA,bars near me,94
10/18/2020,US-VA-511,DC-VA,best appliances,72
10/18/2020,US-VA-511,DC-VA,best cookware,12
10/18/2020,US-VA-511,DC-VA,best restaurants,47
10/18/2020,US-VA-511,DC-VA,blue apron,13
10/18/2020,US-VA-511,DC-VA,breakfast near me,62
10/18/2020,US-VA-511,DC-VA,brewery near me,74
10/18/2020,US-VA-511,DC-VA,carry out restaurants near me,0
10/18/2020,US-VA-511,DC-VA,casual dining,0
10/18/2020,US-VA-511,DC-VA,coffee shops near me,75
10/18/2020,US-VA-511,DC-VA,delis near me,0
10/18/2020,US-VA-511,DC-VA,dining,67
10/18/2020,US-VA-511,DC-VA,dinner near me,30
10/18/2020,US-VA-511,DC-VA,door dash,46
10/18/2020,US-VA-511,DC-VA,doordash,45
10/18/2020,US-VA-511,DC-VA,drizly,11
10/18/2020,US-VA-511,DC-VA,fine dining,92
10/18/2020,US-VA-511,DC-VA,food delivery,37
10/18/2020,US-VA-511,DC-VA,food near me,79
10/18/2020,US-VA-511,DC-VA,grubhub,70
10/18/2020,US-VA-511,DC-VA,hellofresh,0
10/18/2020,US-VA-511,DC-VA,instacart,14
10/18/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
10/18/2020,US-VA-511,DC-VA,lunch near me,64
10/18/2020,US-VA-511,DC-VA,meal kits,23
10/18/2020,US-VA-511,DC-VA,meal subscription,0
10/18/2020,US-VA-511,DC-VA,online cooking classes,0
10/18/2020,US-VA-511,DC-VA,outdoor dining,49
10/18/2020,US-VA-511,DC-VA,places to eat,66
10/18/2020,US-VA-511,DC-VA,reservations,48
10/18/2020,US-VA-511,DC-VA,restaurants,60
10/18/2020,US-VA-511,DC-VA,restaurants near me,79
10/18/2020,US-VA-511,DC-VA,restaurants nearby,35
10/18/2020,US-VA-511,DC-VA,romantic restaurant,0
10/18/2020,US-VA-511,DC-VA,safe restaurants,29
10/18/2020,US-VA-511,DC-VA,shop small,13
10/18/2020,US-VA-511,DC-VA,shop small american express,0
10/18/2020,US-VA-511,DC-VA,takeout,32
10/18/2020,US-VA-511,DC-VA,takeout Tuesday,0
10/18/2020,US-VA-511,DC-VA,takeout restaurants,13
10/18/2020,US-VA-511,DC-VA,ubereats,34
10/18/2020,US-VA-511,DC-VA,wine delivery,12
10/18/2020,US-VA-511,DC-VA,winery near me,53
10/25/2020,US-VA-511,DC-VA,american express shop small,0
10/25/2020,US-VA-511,DC-VA,amex shop small,0
10/25/2020,US-VA-511,DC-VA,bars near me,58
10/25/2020,US-VA-511,DC-VA,best appliances,60
10/25/2020,US-VA-511,DC-VA,best cookware,39
10/25/2020,US-VA-511,DC-VA,best restaurants,45
10/25/2020,US-VA-511,DC-VA,blue apron,14
10/25/2020,US-VA-511,DC-VA,breakfast near me,80
10/25/2020,US-VA-511,DC-VA,brewery near me,71
10/25/2020,US-VA-511,DC-VA,carry out restaurants near me,0
10/25/2020,US-VA-511,DC-VA,casual dining,56
10/25/2020,US-VA-511,DC-VA,coffee shops near me,47
10/25/2020,US-VA-511,DC-VA,delis near me,0
10/25/2020,US-VA-511,DC-VA,dining,69
10/25/2020,US-VA-511,DC-VA,dinner near me,44
10/25/2020,US-VA-511,DC-VA,door dash,44
10/25/2020,US-VA-511,DC-VA,doordash,73
10/25/2020,US-VA-511,DC-VA,drizly,0
10/25/2020,US-VA-511,DC-VA,fine dining,14
10/25/2020,US-VA-511,DC-VA,food delivery,32
10/25/2020,US-VA-511,DC-VA,food near me,77
10/25/2020,US-VA-511,DC-VA,grubhub,67
10/25/2020,US-VA-511,DC-VA,hellofresh,30
10/25/2020,US-VA-511,DC-VA,instacart,10
10/25/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
10/25/2020,US-VA-511,DC-VA,lunch near me,56
10/25/2020,US-VA-511,DC-VA,meal kits,24
10/25/2020,US-VA-511,DC-VA,meal subscription,0
10/25/2020,US-VA-511,DC-VA,online cooking classes,0
10/25/2020,US-VA-511,DC-VA,outdoor dining,17
10/25/2020,US-VA-511,DC-VA,places to eat,46
10/25/2020,US-VA-511,DC-VA,reservations,42
10/25/2020,US-VA-511,DC-VA,restaurants,57
10/25/2020,US-VA-511,DC-VA,restaurants near me,90
10/25/2020,US-VA-511,DC-VA,restaurants nearby,60
10/25/2020,US-VA-511,DC-VA,romantic restaurant,0
10/25/2020,US-VA-511,DC-VA,safe restaurants,0
10/25/2020,US-VA-511,DC-VA,shop small,0
10/25/2020,US-VA-511,DC-VA,shop small american express,0
10/25/2020,US-VA-511,DC-VA,takeout,40
10/25/2020,US-VA-511,DC-VA,takeout Tuesday,0
10/25/2020,US-VA-511,DC-VA,takeout restaurants,27
10/25/2020,US-VA-511,DC-VA,ubereats,70
10/25/2020,US-VA-511,DC-VA,wine delivery,6
10/25/2020,US-VA-511,DC-VA,winery near me,49
11/1/2020,US-VA-511,DC-VA,american express shop small,0
11/1/2020,US-VA-511,DC-VA,amex shop small,0
11/1/2020,US-VA-511,DC-VA,bars near me,96
11/1/2020,US-VA-511,DC-VA,best appliances,26
11/1/2020,US-VA-511,DC-VA,best cookware,11
11/1/2020,US-VA-511,DC-VA,best restaurants,31
11/1/2020,US-VA-511,DC-VA,blue apron,24
11/1/2020,US-VA-511,DC-VA,breakfast near me,67
11/1/2020,US-VA-511,DC-VA,brewery near me,28
11/1/2020,US-VA-511,DC-VA,carry out restaurants near me,0
11/1/2020,US-VA-511,DC-VA,casual dining,0
11/1/2020,US-VA-511,DC-VA,coffee shops near me,41
11/1/2020,US-VA-511,DC-VA,delis near me,0
11/1/2020,US-VA-511,DC-VA,dining,57
11/1/2020,US-VA-511,DC-VA,dinner near me,35
11/1/2020,US-VA-511,DC-VA,door dash,42
11/1/2020,US-VA-511,DC-VA,doordash,49
11/1/2020,US-VA-511,DC-VA,drizly,30
11/1/2020,US-VA-511,DC-VA,fine dining,36
11/1/2020,US-VA-511,DC-VA,food delivery,36
11/1/2020,US-VA-511,DC-VA,food near me,75
11/1/2020,US-VA-511,DC-VA,grubhub,54
11/1/2020,US-VA-511,DC-VA,hellofresh,33
11/1/2020,US-VA-511,DC-VA,instacart,8
11/1/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
11/1/2020,US-VA-511,DC-VA,lunch near me,24
11/1/2020,US-VA-511,DC-VA,meal kits,43
11/1/2020,US-VA-511,DC-VA,meal subscription,0
11/1/2020,US-VA-511,DC-VA,online cooking classes,44
11/1/2020,US-VA-511,DC-VA,outdoor dining,19
11/1/2020,US-VA-511,DC-VA,places to eat,67
11/1/2020,US-VA-511,DC-VA,reservations,42
11/1/2020,US-VA-511,DC-VA,restaurants,45
11/1/2020,US-VA-511,DC-VA,restaurants near me,78
11/1/2020,US-VA-511,DC-VA,restaurants nearby,53
11/1/2020,US-VA-511,DC-VA,romantic restaurant,0
11/1/2020,US-VA-511,DC-VA,safe restaurants,26
11/1/2020,US-VA-511,DC-VA,shop small,61
11/1/2020,US-VA-511,DC-VA,shop small american express,0
11/1/2020,US-VA-511,DC-VA,takeout,35
11/1/2020,US-VA-511,DC-VA,takeout Tuesday,0
11/1/2020,US-VA-511,DC-VA,takeout restaurants,36
11/1/2020,US-VA-511,DC-VA,ubereats,18
11/1/2020,US-VA-511,DC-VA,wine delivery,3
11/1/2020,US-VA-511,DC-VA,winery near me,59
11/8/2020,US-VA-511,DC-VA,american express shop small,0
11/8/2020,US-VA-511,DC-VA,amex shop small,0
11/8/2020,US-VA-511,DC-VA,bars near me,61
11/8/2020,US-VA-511,DC-VA,best appliances,44
11/8/2020,US-VA-511,DC-VA,best cookware,51
11/8/2020,US-VA-511,DC-VA,best restaurants,51
11/8/2020,US-VA-511,DC-VA,blue apron,7
11/8/2020,US-VA-511,DC-VA,breakfast near me,67
11/8/2020,US-VA-511,DC-VA,brewery near me,50
11/8/2020,US-VA-511,DC-VA,carry out restaurants near me,0
11/8/2020,US-VA-511,DC-VA,casual dining,55
11/8/2020,US-VA-511,DC-VA,coffee shops near me,31
11/8/2020,US-VA-511,DC-VA,delis near me,84
11/8/2020,US-VA-511,DC-VA,dining,63
11/8/2020,US-VA-511,DC-VA,dinner near me,26
11/8/2020,US-VA-511,DC-VA,door dash,25
11/8/2020,US-VA-511,DC-VA,doordash,51
11/8/2020,US-VA-511,DC-VA,drizly,33
11/8/2020,US-VA-511,DC-VA,fine dining,27
11/8/2020,US-VA-511,DC-VA,food delivery,23
11/8/2020,US-VA-511,DC-VA,food near me,71
11/8/2020,US-VA-511,DC-VA,grubhub,62
11/8/2020,US-VA-511,DC-VA,hellofresh,30
11/8/2020,US-VA-511,DC-VA,instacart,14
11/8/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
11/8/2020,US-VA-511,DC-VA,lunch near me,27
11/8/2020,US-VA-511,DC-VA,meal kits,24
11/8/2020,US-VA-511,DC-VA,meal subscription,33
11/8/2020,US-VA-511,DC-VA,online cooking classes,0
11/8/2020,US-VA-511,DC-VA,outdoor dining,42
11/8/2020,US-VA-511,DC-VA,places to eat,56
11/8/2020,US-VA-511,DC-VA,reservations,35
11/8/2020,US-VA-511,DC-VA,restaurants,52
11/8/2020,US-VA-511,DC-VA,restaurants near me,71
11/8/2020,US-VA-511,DC-VA,restaurants nearby,100
11/8/2020,US-VA-511,DC-VA,romantic restaurant,0
11/8/2020,US-VA-511,DC-VA,safe restaurants,0
11/8/2020,US-VA-511,DC-VA,shop small,27
11/8/2020,US-VA-511,DC-VA,shop small american express,0
11/8/2020,US-VA-511,DC-VA,takeout,49
11/8/2020,US-VA-511,DC-VA,takeout Tuesday,0
11/8/2020,US-VA-511,DC-VA,takeout restaurants,40
11/8/2020,US-VA-511,DC-VA,ubereats,44
11/8/2020,US-VA-511,DC-VA,wine delivery,9
11/8/2020,US-VA-511,DC-VA,winery near me,30
11/15/2020,US-VA-511,DC-VA,american express shop small,0
11/15/2020,US-VA-511,DC-VA,amex shop small,0
11/15/2020,US-VA-511,DC-VA,bars near me,24
11/15/2020,US-VA-511,DC-VA,best appliances,15
11/15/2020,US-VA-511,DC-VA,best cookware,40
11/15/2020,US-VA-511,DC-VA,best restaurants,31
11/15/2020,US-VA-511,DC-VA,blue apron,7
11/15/2020,US-VA-511,DC-VA,breakfast near me,70
11/15/2020,US-VA-511,DC-VA,brewery near me,40
11/15/2020,US-VA-511,DC-VA,carry out restaurants near me,0
11/15/2020,US-VA-511,DC-VA,casual dining,0
11/15/2020,US-VA-511,DC-VA,coffee shops near me,80
11/15/2020,US-VA-511,DC-VA,delis near me,88
11/15/2020,US-VA-511,DC-VA,dining,59
11/15/2020,US-VA-511,DC-VA,dinner near me,100
11/15/2020,US-VA-511,DC-VA,door dash,45
11/15/2020,US-VA-511,DC-VA,doordash,57
11/15/2020,US-VA-511,DC-VA,drizly,34
11/15/2020,US-VA-511,DC-VA,fine dining,56
11/15/2020,US-VA-511,DC-VA,food delivery,44
11/15/2020,US-VA-511,DC-VA,food near me,70
11/15/2020,US-VA-511,DC-VA,grubhub,67
11/15/2020,US-VA-511,DC-VA,hellofresh,39
11/15/2020,US-VA-511,DC-VA,instacart,12
11/15/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
11/15/2020,US-VA-511,DC-VA,lunch near me,23
11/15/2020,US-VA-511,DC-VA,meal kits,50
11/15/2020,US-VA-511,DC-VA,meal subscription,0
11/15/2020,US-VA-511,DC-VA,online cooking classes,51
11/15/2020,US-VA-511,DC-VA,outdoor dining,26
11/15/2020,US-VA-511,DC-VA,places to eat,34
11/15/2020,US-VA-511,DC-VA,reservations,51
11/15/2020,US-VA-511,DC-VA,restaurants,48
11/15/2020,US-VA-511,DC-VA,restaurants near me,65
11/15/2020,US-VA-511,DC-VA,restaurants nearby,43
11/15/2020,US-VA-511,DC-VA,romantic restaurant,0
11/15/2020,US-VA-511,DC-VA,safe restaurants,0
11/15/2020,US-VA-511,DC-VA,shop small,28
11/15/2020,US-VA-511,DC-VA,shop small american express,0
11/15/2020,US-VA-511,DC-VA,takeout,76
11/15/2020,US-VA-511,DC-VA,takeout Tuesday,0
11/15/2020,US-VA-511,DC-VA,takeout restaurants,28
11/15/2020,US-VA-511,DC-VA,ubereats,62
11/15/2020,US-VA-511,DC-VA,wine delivery,10
11/15/2020,US-VA-511,DC-VA,winery near me,19
11/22/2020,US-VA-511,DC-VA,american express shop small,0
11/22/2020,US-VA-511,DC-VA,amex shop small,0
11/22/2020,US-VA-511,DC-VA,bars near me,21
11/22/2020,US-VA-511,DC-VA,best appliances,83
11/22/2020,US-VA-511,DC-VA,best cookware,100
11/22/2020,US-VA-511,DC-VA,best restaurants,25
11/22/2020,US-VA-511,DC-VA,blue apron,23
11/22/2020,US-VA-511,DC-VA,breakfast near me,77
11/22/2020,US-VA-511,DC-VA,brewery near me,57
11/22/2020,US-VA-511,DC-VA,carry out restaurants near me,0
11/22/2020,US-VA-511,DC-VA,casual dining,0
11/22/2020,US-VA-511,DC-VA,coffee shops near me,34
11/22/2020,US-VA-511,DC-VA,delis near me,0
11/22/2020,US-VA-511,DC-VA,dining,70
11/22/2020,US-VA-511,DC-VA,dinner near me,59
11/22/2020,US-VA-511,DC-VA,door dash,53
11/22/2020,US-VA-511,DC-VA,doordash,62
11/22/2020,US-VA-511,DC-VA,drizly,12
11/22/2020,US-VA-511,DC-VA,fine dining,0
11/22/2020,US-VA-511,DC-VA,food delivery,32
11/22/2020,US-VA-511,DC-VA,food near me,78
11/22/2020,US-VA-511,DC-VA,grubhub,31
11/22/2020,US-VA-511,DC-VA,hellofresh,25
11/22/2020,US-VA-511,DC-VA,instacart,10
11/22/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
11/22/2020,US-VA-511,DC-VA,lunch near me,31
11/22/2020,US-VA-511,DC-VA,meal kits,0
11/22/2020,US-VA-511,DC-VA,meal subscription,0
11/22/2020,US-VA-511,DC-VA,online cooking classes,0
11/22/2020,US-VA-511,DC-VA,outdoor dining,28
11/22/2020,US-VA-511,DC-VA,places to eat,43
11/22/2020,US-VA-511,DC-VA,reservations,24
11/22/2020,US-VA-511,DC-VA,restaurants,51
11/22/2020,US-VA-511,DC-VA,restaurants near me,75
11/22/2020,US-VA-511,DC-VA,restaurants nearby,26
11/22/2020,US-VA-511,DC-VA,romantic restaurant,0
11/22/2020,US-VA-511,DC-VA,safe restaurants,0
11/22/2020,US-VA-511,DC-VA,shop small,46
11/22/2020,US-VA-511,DC-VA,shop small american express,0
11/22/2020,US-VA-511,DC-VA,takeout,41
11/22/2020,US-VA-511,DC-VA,takeout Tuesday,0
11/22/2020,US-VA-511,DC-VA,takeout restaurants,45
11/22/2020,US-VA-511,DC-VA,ubereats,22
11/22/2020,US-VA-511,DC-VA,wine delivery,0
11/22/2020,US-VA-511,DC-VA,winery near me,33
11/29/2020,US-VA-511,DC-VA,american express shop small,0
11/29/2020,US-VA-511,DC-VA,amex shop small,0
11/29/2020,US-VA-511,DC-VA,bars near me,31
11/29/2020,US-VA-511,DC-VA,best appliances,30
11/29/2020,US-VA-511,DC-VA,best cookware,38
11/29/2020,US-VA-511,DC-VA,best restaurants,25
11/29/2020,US-VA-511,DC-VA,blue apron,14
11/29/2020,US-VA-511,DC-VA,breakfast near me,62
11/29/2020,US-VA-511,DC-VA,brewery near me,25
11/29/2020,US-VA-511,DC-VA,carry out restaurants near me,0
11/29/2020,US-VA-511,DC-VA,casual dining,56
11/29/2020,US-VA-511,DC-VA,coffee shops near me,46
11/29/2020,US-VA-511,DC-VA,delis near me,0
11/29/2020,US-VA-511,DC-VA,dining,63
11/29/2020,US-VA-511,DC-VA,dinner near me,9
11/29/2020,US-VA-511,DC-VA,door dash,73
11/29/2020,US-VA-511,DC-VA,doordash,60
11/29/2020,US-VA-511,DC-VA,drizly,56
11/29/2020,US-VA-511,DC-VA,fine dining,27
11/29/2020,US-VA-511,DC-VA,food delivery,37
11/29/2020,US-VA-511,DC-VA,food near me,77
11/29/2020,US-VA-511,DC-VA,grubhub,52
11/29/2020,US-VA-511,DC-VA,hellofresh,45
11/29/2020,US-VA-511,DC-VA,instacart,20
11/29/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
11/29/2020,US-VA-511,DC-VA,lunch near me,16
11/29/2020,US-VA-511,DC-VA,meal kits,0
11/29/2020,US-VA-511,DC-VA,meal subscription,33
11/29/2020,US-VA-511,DC-VA,online cooking classes,0
11/29/2020,US-VA-511,DC-VA,outdoor dining,38
11/29/2020,US-VA-511,DC-VA,places to eat,51
11/29/2020,US-VA-511,DC-VA,reservations,30
11/29/2020,US-VA-511,DC-VA,restaurants,39
11/29/2020,US-VA-511,DC-VA,restaurants near me,63
11/29/2020,US-VA-511,DC-VA,restaurants nearby,18
11/29/2020,US-VA-511,DC-VA,romantic restaurant,0
11/29/2020,US-VA-511,DC-VA,safe restaurants,0
11/29/2020,US-VA-511,DC-VA,shop small,41
11/29/2020,US-VA-511,DC-VA,shop small american express,0
11/29/2020,US-VA-511,DC-VA,takeout,43
11/29/2020,US-VA-511,DC-VA,takeout Tuesday,0
11/29/2020,US-VA-511,DC-VA,takeout restaurants,41
11/29/2020,US-VA-511,DC-VA,ubereats,30
11/29/2020,US-VA-511,DC-VA,wine delivery,19
11/29/2020,US-VA-511,DC-VA,winery near me,24
12/6/2020,US-VA-511,DC-VA,american express shop small,0
12/6/2020,US-VA-511,DC-VA,amex shop small,0
12/6/2020,US-VA-511,DC-VA,bars near me,35
12/6/2020,US-VA-511,DC-VA,best appliances,75
12/6/2020,US-VA-511,DC-VA,best cookware,39
12/6/2020,US-VA-511,DC-VA,best restaurants,32
12/6/2020,US-VA-511,DC-VA,blue apron,28
12/6/2020,US-VA-511,DC-VA,breakfast near me,49
12/6/2020,US-VA-511,DC-VA,brewery near me,45
12/6/2020,US-VA-511,DC-VA,carry out restaurants near me,0
12/6/2020,US-VA-511,DC-VA,casual dining,0
12/6/2020,US-VA-511,DC-VA,coffee shops near me,63
12/6/2020,US-VA-511,DC-VA,delis near me,0
12/6/2020,US-VA-511,DC-VA,dining,60
12/6/2020,US-VA-511,DC-VA,dinner near me,13
12/6/2020,US-VA-511,DC-VA,door dash,100
12/6/2020,US-VA-511,DC-VA,doordash,100
12/6/2020,US-VA-511,DC-VA,drizly,68
12/6/2020,US-VA-511,DC-VA,fine dining,55
12/6/2020,US-VA-511,DC-VA,food delivery,33
12/6/2020,US-VA-511,DC-VA,food near me,67
12/6/2020,US-VA-511,DC-VA,grubhub,74
12/6/2020,US-VA-511,DC-VA,hellofresh,38
12/6/2020,US-VA-511,DC-VA,instacart,18
12/6/2020,US-VA-511,DC-VA,locally owned restaurants near me,0
12/6/2020,US-VA-511,DC-VA,lunch near me,11
12/6/2020,US-VA-511,DC-VA,meal kits,0
12/6/2020,US-VA-511,DC-VA,meal subscription,100
12/6/2020,US-VA-511,DC-VA,online cooking classes,100
