geo_type,market_name,date,driving,transit,walking
state,Oklahoma,2020-01-13,100.0,100.0,100.0
state,Oklahoma,2020-01-14,103.83,103.45,100.58
state,Oklahoma,2020-01-15,102.94,98.46,93.26
state,Oklahoma,2020-01-16,105.05,98.66,87.16
state,Oklahoma,2020-01-17,121.34,113.13,102.46
state,Oklahoma,2020-01-18,123.59,118.96,118.24
state,Oklahoma,2020-01-19,84.8,89.21,66.68
state,Oklahoma,2020-01-20,102.57,102.95,84.01
state,Oklahoma,2020-01-21,99.26,94.24,78.93
state,Oklahoma,2020-01-22,92.41,94.0,75.96
state,Oklahoma,2020-01-23,105.23,98.83,87.31
state,Oklahoma,2020-01-24,122.73,109.35,106.46
state,Oklahoma,2020-01-25,120.17,113.1,109.37
state,Oklahoma,2020-01-26,80.74,85.36,63.06
state,Oklahoma,2020-01-27,98.41,95.18,85.89
state,Oklahoma,2020-01-28,91.93,93.0,68.32
state,Oklahoma,2020-01-29,95.7,88.81,77.17
state,Oklahoma,2020-01-30,104.35,99.4,82.14
state,Oklahoma,2020-01-31,127.0,113.57,107.51
state,Oklahoma,2020-02-01,126.31,121.07,119.69
state,Oklahoma,2020-02-02,83.79,89.55,69.17
state,Oklahoma,2020-02-03,97.83,102.91,80.62
state,Oklahoma,2020-02-04,95.42,91.12,77.74
state,Oklahoma,2020-02-05,56.81,80.23,53.63
state,Oklahoma,2020-02-06,95.19,99.4,77.77
state,Oklahoma,2020-02-07,124.69,110.12,107.26
state,Oklahoma,2020-02-08,122.86,118.09,117.31
state,Oklahoma,2020-02-09,86.01,87.71,70.01
state,Oklahoma,2020-02-10,100.64,100.17,79.47
state,Oklahoma,2020-02-11,103.92,98.99,81.4
state,Oklahoma,2020-02-12,102.72,96.45,80.82
state,Oklahoma,2020-02-13,114.26,105.16,91.16
state,Oklahoma,2020-02-14,142.35,125.29,124.46
state,Oklahoma,2020-02-15,131.47,122.41,125.13
state,Oklahoma,2020-02-16,93.65,94.24,74.2
state,Oklahoma,2020-02-17,108.31,107.4,86.53
state,Oklahoma,2020-02-18,105.16,103.38,83.18
state,Oklahoma,2020-02-19,106.1,101.91,84.68
state,Oklahoma,2020-02-20,113.08,113.57,90.03
state,Oklahoma,2020-02-21,137.96,124.96,123.1
state,Oklahoma,2020-02-22,135.0,125.03,128.35
state,Oklahoma,2020-02-23,87.45,89.61,61.37
state,Oklahoma,2020-02-24,100.94,103.92,80.93
state,Oklahoma,2020-02-25,105.9,100.7,85.18
state,Oklahoma,2020-02-26,108.33,98.53,84.38
state,Oklahoma,2020-02-27,120.68,112.96,93.95
state,Oklahoma,2020-02-28,146.18,128.24,124.63
state,Oklahoma,2020-02-29,144.53,127.87,135.9
state,Oklahoma,2020-03-01,99.87,99.33,80.57
state,Oklahoma,2020-03-02,108.58,96.82,84.68
state,Oklahoma,2020-03-03,114.5,109.08,97.81
state,Oklahoma,2020-03-04,111.89,106.47,90.45
state,Oklahoma,2020-03-05,124.51,113.57,100.66
state,Oklahoma,2020-03-06,150.02,134.97,131.41
state,Oklahoma,2020-03-07,149.69,131.22,139.08
state,Oklahoma,2020-03-08,97.61,99.2,71.87
state,Oklahoma,2020-03-09,109.65,110.79,85.38
state,Oklahoma,2020-03-10,117.48,111.93,97.89
state,Oklahoma,2020-03-11,117.08,117.89,96.76
state,Oklahoma,2020-03-12,123.18,113.74,98.65
state,Oklahoma,2020-03-13,133.24,119.7,98.32
state,Oklahoma,2020-03-14,112.42,102.78,95.9
state,Oklahoma,2020-03-15,80.64,78.86,59.03
state,Oklahoma,2020-03-16,91.34,88.04,73.3
state,Oklahoma,2020-03-17,84.2,85.66,65.47
state,Oklahoma,2020-03-18,82.78,81.41,68.7
state,Oklahoma,2020-03-19,79.37,80.94,65.92
state,Oklahoma,2020-03-20,85.26,76.25,66.53
state,Oklahoma,2020-03-21,70.19,67.91,57.05
state,Oklahoma,2020-03-22,52.03,55.44,39.8
state,Oklahoma,2020-03-23,68.66,68.34,59.69
state,Oklahoma,2020-03-24,70.49,71.83,65.5
state,Oklahoma,2020-03-25,71.61,71.59,67.54
state,Oklahoma,2020-03-26,71.03,68.61,64.41
state,Oklahoma,2020-03-27,76.86,75.58,68.64
state,Oklahoma,2020-03-28,66.83,67.17,59.3
state,Oklahoma,2020-03-29,52.17,60.44,45.2
state,Oklahoma,2020-03-30,60.93,60.07,50.79
state,Oklahoma,2020-03-31,68.41,66.97,62.47
state,Oklahoma,2020-04-01,69.9,69.48,63.74
state,Oklahoma,2020-04-02,68.57,65.73,62.91
state,Oklahoma,2020-04-03,68.86,62.48,57.94
state,Oklahoma,2020-04-04,59.31,56.28,53.66
state,Oklahoma,2020-04-05,48.82,56.15,44.78
state,Oklahoma,2020-04-06,65.27,63.52,60.84
state,Oklahoma,2020-04-07,69.92,71.62,65.1
state,Oklahoma,2020-04-08,72.41,70.32,68.99
state,Oklahoma,2020-04-09,73.7,69.85,66.45
state,Oklahoma,2020-04-10,82.74,74.27,76.99
state,Oklahoma,2020-04-11,66.95,61.51,62.67
state,Oklahoma,2020-04-12,42.21,45.49,36.4
state,Oklahoma,2020-04-13,66.87,62.81,56.96
state,Oklahoma,2020-04-14,69.23,62.18,61.07
state,Oklahoma,2020-04-15,80.31,65.36,66.57
state,Oklahoma,2020-04-16,82.44,64.09,72.18
state,Oklahoma,2020-04-17,86.68,68.94,72.81
state,Oklahoma,2020-04-18,82.17,68.31,69.98
state,Oklahoma,2020-04-19,61.32,61.91,50.73
state,Oklahoma,2020-04-20,82.71,77.86,75.75
state,Oklahoma,2020-04-21,83.4,77.82,74.25
state,Oklahoma,2020-04-22,73.1,64.46,59.32
state,Oklahoma,2020-04-23,91.4,78.76,80.35
state,Oklahoma,2020-04-24,96.79,83.42,83.34
state,Oklahoma,2020-04-25,93.02,80.67,82.42
state,Oklahoma,2020-04-26,73.02,69.95,63.45
state,Oklahoma,2020-04-27,86.63,80.67,75.87
state,Oklahoma,2020-04-28,82.17,74.84,73.33
state,Oklahoma,2020-04-29,93.72,84.42,83.78
state,Oklahoma,2020-04-30,101.61,89.58,89.46
state,Oklahoma,2020-05-01,116.69,99.97,102.44
state,Oklahoma,2020-05-02,108.49,99.7,94.11
state,Oklahoma,2020-05-03,80.91,79.7,65.38
state,Oklahoma,2020-05-04,98.8,92.33,88.08
state,Oklahoma,2020-05-05,104.05,90.65,95.11
state,Oklahoma,2020-05-06,104.53,87.07,94.01
state,Oklahoma,2020-05-07,104.42,90.08,90.96
state,Oklahoma,2020-05-08,122.23,101.34,108.84
state,Oklahoma,2020-05-09,118.13,102.18,105.1
state,Oklahoma,2020-05-10,80.15,72.6,63.05
state,Oklahoma,2020-05-11,0.0,73.53,81.82
state,Oklahoma,2020-05-12,0.0,60.37,66.92
state,Oklahoma,2020-05-13,108.49,85.43,102.24
state,Oklahoma,2020-05-14,119.51,92.66,113.19
state,Oklahoma,2020-05-15,125.15,96.72,117.08
state,Oklahoma,2020-05-16,125.27,92.7,118.05
state,Oklahoma,2020-05-17,105.18,86.1,93.4
state,Oklahoma,2020-05-18,124.33,99.4,122.95
state,Oklahoma,2020-05-19,126.65,98.19,123.19
state,Oklahoma,2020-05-20,129.81,100.7,126.45
state,Oklahoma,2020-05-21,132.16,98.63,120.36
state,Oklahoma,2020-05-22,158.03,118.86,148.72
state,Oklahoma,2020-05-23,148.85,122.81,140.82
state,Oklahoma,2020-05-24,113.13,96.68,97.86
state,Oklahoma,2020-05-25,101.75,88.54,78.27
state,Oklahoma,2020-05-26,126.71,94.54,122.64
state,Oklahoma,2020-05-27,127.97,96.38,122.5
state,Oklahoma,2020-05-28,134.58,101.07,127.08
state,Oklahoma,2020-05-29,162.38,120.94,156.77
state,Oklahoma,2020-05-30,155.84,116.08,155.37
state,Oklahoma,2020-05-31,122.62,99.2,127.1
state,Oklahoma,2020-06-01,129.94,107.54,126.09
state,Oklahoma,2020-06-02,132.27,100.94,132.26
state,Oklahoma,2020-06-03,136.02,105.43,128.86
state,Oklahoma,2020-06-04,145.27,116.82,134.88
state,Oklahoma,2020-06-05,173.5,125.49,169.97
state,Oklahoma,2020-06-06,167.4,124.39,166.64
state,Oklahoma,2020-06-07,125.69,104.29,100.68
state,Oklahoma,2020-06-08,137.91,113.87,126.79
state,Oklahoma,2020-06-09,139.32,105.83,131.86
state,Oklahoma,2020-06-10,142.34,100.54,134.48
state,Oklahoma,2020-06-11,151.46,111.39,138.26
state,Oklahoma,2020-06-12,177.44,128.04,171.17
state,Oklahoma,2020-06-13,170.91,128.61,168.34
state,Oklahoma,2020-06-14,127.65,100.27,103.27
state,Oklahoma,2020-06-15,141.52,109.61,133.7
state,Oklahoma,2020-06-16,142.75,106.9,139.7
state,Oklahoma,2020-06-17,144.99,103.85,142.98
state,Oklahoma,2020-06-18,155.03,113.94,143.65
state,Oklahoma,2020-06-19,169.52,114.64,157.57
state,Oklahoma,2020-06-20,163.0,120.17,158.86
state,Oklahoma,2020-06-21,114.78,90.72,93.99
state,Oklahoma,2020-06-22,140.03,116.62,133.19
state,Oklahoma,2020-06-23,144.04,115.81,141.26
state,Oklahoma,2020-06-24,149.08,114.54,145.33
state,Oklahoma,2020-06-25,158.18,114.97,150.57
state,Oklahoma,2020-06-26,181.28,133.87,177.99
state,Oklahoma,2020-06-27,170.48,126.03,167.9
state,Oklahoma,2020-06-28,128.22,110.02,108.74
state,Oklahoma,2020-06-29,145.34,109.48,137.47
state,Oklahoma,2020-06-30,149.89,112.13,148.97
state,Oklahoma,2020-07-01,151.48,115.85,141.22
state,Oklahoma,2020-07-02,164.57,118.02,150.04
state,Oklahoma,2020-07-03,165.26,120.97,156.0
state,Oklahoma,2020-07-04,128.61,105.56,121.93
state,Oklahoma,2020-07-05,122.19,101.11,98.03
state,Oklahoma,2020-07-06,145.63,115.34,134.85
state,Oklahoma,2020-07-07,146.34,133.03,141.76
state,Oklahoma,2020-07-08,148.58,117.62,143.73
state,Oklahoma,2020-07-09,155.23,116.48,146.22
state,Oklahoma,2020-07-10,173.0,122.11,161.65
state,Oklahoma,2020-07-11,164.01,128.38,157.14
state,Oklahoma,2020-07-12,127.79,100.44,108.97
state,Oklahoma,2020-07-13,142.57,108.17,135.98
state,Oklahoma,2020-07-14,146.41,112.63,142.57
state,Oklahoma,2020-07-15,148.28,107.0,145.17
state,Oklahoma,2020-07-16,155.44,116.18,147.84
state,Oklahoma,2020-07-17,178.2,129.11,171.85
state,Oklahoma,2020-07-18,167.0,121.71,164.11
state,Oklahoma,2020-07-19,129.77,99.46,108.34
state,Oklahoma,2020-07-20,145.77,108.44,140.09
state,Oklahoma,2020-07-21,146.37,107.37,141.77
state,Oklahoma,2020-07-22,149.31,113.07,145.39
state,Oklahoma,2020-07-23,155.87,120.64,145.31
state,Oklahoma,2020-07-24,178.08,128.98,169.93
state,Oklahoma,2020-07-25,166.78,120.77,166.32
state,Oklahoma,2020-07-26,129.05,99.77,108.21
state,Oklahoma,2020-07-27,139.77,108.68,130.99
state,Oklahoma,2020-07-28,137.97,108.78,129.17
state,Oklahoma,2020-07-29,143.02,107.27,133.94
state,Oklahoma,2020-07-30,155.19,111.39,145.39
state,Oklahoma,2020-07-31,175.84,126.53,173.85
state,Oklahoma,2020-08-01,170.32,119.46,173.57
state,Oklahoma,2020-08-02,127.45,99.9,108.27
state,Oklahoma,2020-08-03,149.27,115.71,142.71
state,Oklahoma,2020-08-04,150.65,109.05,145.59
state,Oklahoma,2020-08-05,149.0,115.64,141.78
state,Oklahoma,2020-08-06,156.13,113.57,149.98
state,Oklahoma,2020-08-07,181.1,126.13,180.64
state,Oklahoma,2020-08-08,171.82,124.42,182.22
state,Oklahoma,2020-08-09,133.48,106.2,121.1
state,Oklahoma,2020-08-10,150.55,115.85,152.53
state,Oklahoma,2020-08-11,151.66,112.7,158.37
state,Oklahoma,2020-08-12,155.29,119.53,166.2
state,Oklahoma,2020-08-13,159.37,114.74,171.99
state,Oklahoma,2020-08-14,186.8,128.34,204.36
state,Oklahoma,2020-08-15,179.88,124.82,202.88
state,Oklahoma,2020-08-16,133.24,102.78,141.77
state,Oklahoma,2020-08-17,148.01,113.13,191.81
state,Oklahoma,2020-08-18,148.18,110.12,188.59
state,Oklahoma,2020-08-19,147.33,103.08,174.06
state,Oklahoma,2020-08-20,155.75,112.36,175.7
state,Oklahoma,2020-08-21,182.22,124.56,192.74
state,Oklahoma,2020-08-22,173.75,117.35,191.58
state,Oklahoma,2020-08-23,125.61,96.21,125.93
state,Oklahoma,2020-08-24,140.07,104.29,178.77
state,Oklahoma,2020-08-25,142.48,103.89,179.92
state,Oklahoma,2020-08-26,141.2,107.24,162.01
state,Oklahoma,2020-08-27,147.35,107.6,162.47
state,Oklahoma,2020-08-28,176.98,124.62,186.63
state,Oklahoma,2020-08-29,163.44,110.35,174.76
state,Oklahoma,2020-08-30,117.55,89.88,108.92
state,Oklahoma,2020-08-31,132.04,96.88,139.93
state,Oklahoma,2020-09-01,133.14,93.77,139.59
state,Oklahoma,2020-09-02,138.72,93.27,145.67
state,Oklahoma,2020-09-03,155.72,108.24,155.38
state,Oklahoma,2020-09-04,190.71,127.0,187.75
state,Oklahoma,2020-09-05,170.45,123.38,182.57
state,Oklahoma,2020-09-06,132.14,98.12,125.74
state,Oklahoma,2020-09-07,131.36,102.71,108.27
state,Oklahoma,2020-09-08,140.18,100.37,136.3
state,Oklahoma,2020-09-09,130.66,88.34,127.74
state,Oklahoma,2020-09-10,140.1,97.76,142.11
state,Oklahoma,2020-09-11,169.51,116.55,172.44
state,Oklahoma,2020-09-12,170.08,111.89,191.01
state,Oklahoma,2020-09-13,119.98,91.16,109.96
state,Oklahoma,2020-09-14,136.67,99.8,141.0
state,Oklahoma,2020-09-15,141.18,101.37,145.44
state,Oklahoma,2020-09-16,141.05,107.84,151.4
state,Oklahoma,2020-09-17,149.67,120.84,154.56
state,Oklahoma,2020-09-18,179.07,130.85,184.09
state,Oklahoma,2020-09-19,173.82,132.73,189.97
state,Oklahoma,2020-09-20,121.16,111.59,111.87
state,Oklahoma,2020-09-21,131.75,116.42,134.48
state,Oklahoma,2020-09-22,127.09,111.16,128.76
state,Oklahoma,2020-09-23,132.08,110.59,137.88
state,Oklahoma,2020-09-24,143.1,113.1,144.66
state,Oklahoma,2020-09-25,171.19,136.92,180.26
state,Oklahoma,2020-09-26,163.11,132.33,195.11
state,Oklahoma,2020-09-27,113.28,98.59,101.4
state,Oklahoma,2020-09-28,127.91,100.6,130.75
state,Oklahoma,2020-09-29,130.41,96.78,133.83
state,Oklahoma,2020-09-30,132.03,101.37,137.16
state,Oklahoma,2020-10-01,142.45,107.94,141.54
state,Oklahoma,2020-10-02,169.77,119.2,176.5
state,Oklahoma,2020-10-03,161.92,111.86,176.1
state,Oklahoma,2020-10-04,116.94,92.23,105.05
state,Oklahoma,2020-10-05,126.72,95.88,125.74
state,Oklahoma,2020-10-06,128.98,97.25,129.19
state,Oklahoma,2020-10-07,131.77,100.54,136.73
state,Oklahoma,2020-10-08,141.43,107.74,140.44
state,Oklahoma,2020-10-09,170.59,116.95,170.58
state,Oklahoma,2020-10-10,159.22,116.45,169.67
state,Oklahoma,2020-10-11,117.2,100.5,105.13
state,Oklahoma,2020-10-12,127.78,96.82,127.52
state,Oklahoma,2020-10-13,129.07,94.1,131.27
state,Oklahoma,2020-10-14,134.95,105.06,135.23
state,Oklahoma,2020-10-15,148.36,112.86,140.43
state,Oklahoma,2020-10-16,169.14,116.82,172.35
state,Oklahoma,2020-10-17,159.85,112.76,170.83
state,Oklahoma,2020-10-18,112.47,91.93,94.87
state,Oklahoma,2020-10-19,125.17,91.69,121.59
state,Oklahoma,2020-10-20,125.48,89.98,124.73
state,Oklahoma,2020-10-21,129.17,92.09,131.19
state,Oklahoma,2020-10-22,137.01,97.72,138.84
state,Oklahoma,2020-10-23,157.55,101.11,152.89
state,Oklahoma,2020-10-24,158.16,103.52,165.39
state,Oklahoma,2020-10-25,109.71,81.81,92.9
state,Oklahoma,2020-10-26,98.9,79.63,97.31
state,Oklahoma,2020-10-27,87.35,71.99,94.08
state,Oklahoma,2020-10-28,109.57,74.61,111.05
state,Oklahoma,2020-10-29,134.72,88.78,139.12
state,Oklahoma,2020-10-30,168.19,105.19,182.06
state,Oklahoma,2020-10-31,155.33,100.34,208.34
state,Oklahoma,2020-11-01,107.0,80.54,104.26
state,Oklahoma,2020-11-02,124.21,81.54,129.1
state,Oklahoma,2020-11-03,129.2,88.27,143.66
state,Oklahoma,2020-11-04,119.52,82.65,124.41
state,Oklahoma,2020-11-05,127.44,89.85,133.56
state,Oklahoma,2020-11-06,153.08,100.57,160.64
state,Oklahoma,2020-11-07,145.66,88.17,167.29
state,Oklahoma,2020-11-08,104.95,77.09,98.14
state,Oklahoma,2020-11-09,117.65,85.03,121.73
state,Oklahoma,2020-11-10,118.49,82.11,125.2
state,Oklahoma,2020-11-11,120.19,83.42,128.44
state,Oklahoma,2020-11-12,111.25,77.25,112.38
state,Oklahoma,2020-11-13,143.31,89.85,146.38
state,Oklahoma,2020-11-14,134.67,88.31,146.05
state,Oklahoma,2020-11-15,97.62,70.49,93.56
state,Oklahoma,2020-11-16,111.93,76.25,114.9
state,Oklahoma,2020-11-17,114.54,83.75,119.52
state,Oklahoma,2020-11-18,116.3,82.55,122.68
state,Oklahoma,2020-11-19,122.47,90.32,128.98
state,Oklahoma,2020-11-20,150.26,98.32,157.36
state,Oklahoma,2020-11-21,134.63,83.58,158.18
state,Oklahoma,2020-11-22,97.81,74.84,88.74
state,Oklahoma,2020-11-23,120.36,80.5,121.37
state,Oklahoma,2020-11-24,120.95,89.25,118.78
state,Oklahoma,2020-11-25,129.53,84.15,129.78
state,Oklahoma,2020-11-26,69.98,59.97,58.22
state,Oklahoma,2020-11-27,116.65,80.13,120.13
state,Oklahoma,2020-11-28,113.25,81.84,111.57
state,Oklahoma,2020-11-29,92.39,76.58,79.12
state,Oklahoma,2020-11-30,109.7,77.29,116.08
state,Oklahoma,2020-12-01,111.96,77.12,125.85
state,Oklahoma,2020-12-02,104.81,70.95,112.83
state,Oklahoma,2020-12-03,110.46,73.84,118.91
state,Oklahoma,2020-12-04,136.16,82.61,147.46
state,Oklahoma,2020-12-05,129.14,85.66,145.2
state,Oklahoma,2020-12-06,91.74,67.4,90.92
state,Oklahoma,2020-12-07,109.76,70.92,118.1
state,Oklahoma,2020-12-08,112.83,74.87,125.0
state,Oklahoma,2020-12-09,113.71,75.31,125.02
state,Oklahoma,2020-12-10,120.15,77.39,127.39
state,Oklahoma,2020-12-11,136.21,81.54,145.67
state,Oklahoma,2020-12-12,133.84,80.67,143.13
state,Oklahoma,2020-12-13,66.2,56.55,69.16
state,Oklahoma,2020-12-14,100.42,72.6,110.58
state,Oklahoma,2020-12-15,93.75,63.42,103.63
state,Oklahoma,2020-12-16,112.06,71.39,117.67
state,Oklahoma,2020-12-17,124.18,73.43,134.75
state,Oklahoma,2020-12-18,143.97,84.96,152.32
state,Oklahoma,2020-12-19,134.6,86.13,143.13
state,Oklahoma,2020-12-20,101.79,73.4,100.01
state,Oklahoma,2020-12-21,128.68,78.06,141.22
state,Oklahoma,2020-12-22,130.61,81.47,136.28
state,Oklahoma,2020-12-23,131.64,79.7,136.49
state,Oklahoma,2020-12-24,94.25,63.22,97.95
state,Oklahoma,2020-12-25,57.86,51.09,48.36
state,Oklahoma,2020-12-26,105.31,75.38,101.56
state,Oklahoma,2020-12-27,94.12,75.98,83.78
state,Oklahoma,2020-12-28,115.58,79.36,108.69
state,Oklahoma,2020-12-29,113.72,77.22,110.5
state,Oklahoma,2020-12-30,111.06,71.36,107.65
state,Oklahoma,2020-12-31,117.31,72.56,125.28
state,Oklahoma,2021-01-01,76.23,59.36,76.12
state,Oklahoma,2021-01-02,109.42,76.38,105.14
state,Oklahoma,2021-01-03,91.91,70.89,80.56
state,Oklahoma,2021-01-04,111.6,75.41,114.31
state,Oklahoma,2021-01-05,118.85,102.48,119.51
state,Oklahoma,2021-01-06,108.53,73.67,112.39
state,Oklahoma,2021-01-07,113.18,71.12,112.47
state,Oklahoma,2021-01-08,130.41,80.34,133.06
state,Oklahoma,2021-01-09,125.05,74.94,126.09
state,Oklahoma,2021-01-10,88.79,65.13,78.71
state,Oklahoma,2021-01-11,109.45,71.12,112.88
state,Oklahoma,2021-01-12,113.21,72.6,115.15
state,Oklahoma,2021-01-13,113.34,72.16,117.73
state,Oklahoma,2021-01-14,118.21,72.23,114.43
state,Oklahoma,2021-01-15,136.22,82.01,137.61
state,Oklahoma,2021-01-16,130.06,75.91,134.47
state,Oklahoma,2021-01-17,98.54,69.28,94.3
state,Oklahoma,2021-01-18,114.36,75.85,117.23
state,Oklahoma,2021-01-19,113.19,74.1,124.94
state,Oklahoma,2021-01-20,109.38,70.69,120.87
state,Oklahoma,2021-01-21,116.35,75.34,120.45
state,Oklahoma,2021-01-22,135.13,75.61,143.11
state,Oklahoma,2021-01-23,128.58,78.63,134.64
state,Oklahoma,2021-01-24,89.39,64.39,85.69
state,Oklahoma,2021-01-25,109.39,75.01,122.32
state,Oklahoma,2021-01-26,112.69,76.35,121.68
state,Oklahoma,2021-01-27,111.68,70.39,117.15
state,Oklahoma,2021-01-28,117.88,76.21,123.99
state,Oklahoma,2021-01-29,138.57,82.51,146.27
state,Oklahoma,2021-01-30,130.81,83.92,142.63
state,Oklahoma,2021-01-31,96.14,69.95,89.08
state,Oklahoma,2021-02-01,112.8,76.52,119.6
state,Oklahoma,2021-02-02,115.71,77.65,123.78
state,Oklahoma,2021-02-03,117.14,79.13,123.84
state,Oklahoma,2021-02-04,119.88,72.76,120.16
state,Oklahoma,2021-02-05,143.38,88.27,149.36
state,Oklahoma,2021-02-06,128.53,75.61,135.8
state,Oklahoma,2021-02-07,89.82,65.26,84.4
state,Oklahoma,2021-02-08,93.48,69.72,83.52
state,Oklahoma,2021-02-09,91.55,68.91,90.37
state,Oklahoma,2021-02-10,69.77,62.24,72.17
state,Oklahoma,2021-02-11,84.38,62.38,85.39
state,Oklahoma,2021-02-12,101.54,63.58,107.7
state,Oklahoma,2021-02-13,92.23,59.26,101.25
state,Oklahoma,2021-02-14,35.38,44.22,43.35
state,Oklahoma,2021-02-15,36.3,44.96,43.01
state,Oklahoma,2021-02-16,51.28,51.99,59.76
state,Oklahoma,2021-02-17,45.32,54.97,59.74
state,Oklahoma,2021-02-18,74.62,63.35,81.24
state,Oklahoma,2021-02-19,110.24,78.16,118.06
state,Oklahoma,2021-02-20,120.51,73.9,129.89
state,Oklahoma,2021-02-21,94.15,63.05,90.26
state,Oklahoma,2021-02-22,125.23,85.59,125.78
state,Oklahoma,2021-02-23,131.42,82.75,135.46
state,Oklahoma,2021-02-24,131.28,86.63,131.2
state,Oklahoma,2021-02-25,136.81,85.96,132.42
state,Oklahoma,2021-02-26,157.17,89.31,157.93
state,Oklahoma,2021-02-27,153.81,96.68,162.8
state,Oklahoma,2021-02-28,107.37,74.94,96.18
state,Oregon,2020-01-13,100.0,100.0,100.0
state,Oregon,2020-01-14,99.64,100.96,101.65
state,Oregon,2020-01-15,103.27,98.91,101.22
state,Oregon,2020-01-16,107.96,103.44,110.28
state,Oregon,2020-01-17,127.2,112.32,136.78
state,Oregon,2020-01-18,124.28,98.6,166.47
state,Oregon,2020-01-19,100.32,85.72,130.13
state,Oregon,2020-01-20,110.42,98.84,116.61
state,Oregon,2020-01-21,105.6,100.98,104.83
state,Oregon,2020-01-22,106.37,102.06,106.56
state,Oregon,2020-01-23,116.02,108.25,114.58
state,Oregon,2020-01-24,127.99,115.4,148.21
state,Oregon,2020-01-25,125.69,96.64,169.84
state,Oregon,2020-01-26,93.45,83.83,107.43
state,Oregon,2020-01-27,102.01,102.56,98.51
state,Oregon,2020-01-28,105.01,99.52,104.02
state,Oregon,2020-01-29,107.93,99.84,104.24
state,Oregon,2020-01-30,113.0,105.06,119.33
state,Oregon,2020-01-31,128.6,114.76,150.25
state,Oregon,2020-02-01,123.79,98.15,161.46
state,Oregon,2020-02-02,84.69,76.67,96.16
state,Oregon,2020-02-03,101.78,98.21,100.33
state,Oregon,2020-02-04,104.55,100.94,105.06
state,Oregon,2020-02-05,109.19,103.83,114.06
state,Oregon,2020-02-06,117.43,118.12,134.57
state,Oregon,2020-02-07,136.62,132.25,160.99
state,Oregon,2020-02-08,135.42,115.22,185.07
state,Oregon,2020-02-09,104.17,83.73,118.52
state,Oregon,2020-02-10,108.25,104.79,111.05
state,Oregon,2020-02-11,108.96,104.13,112.01
state,Oregon,2020-02-12,115.45,106.24,117.83
state,Oregon,2020-02-13,124.25,109.41,126.68
state,Oregon,2020-02-14,147.78,119.1,176.76
state,Oregon,2020-02-15,136.68,98.76,181.89
state,Oregon,2020-02-16,115.07,92.11,152.92
state,Oregon,2020-02-17,123.07,106.68,128.07
state,Oregon,2020-02-18,117.93,110.61,121.36
state,Oregon,2020-02-19,118.87,109.62,127.27
state,Oregon,2020-02-20,133.42,110.87,133.62
state,Oregon,2020-02-21,146.67,126.45,176.81
state,Oregon,2020-02-22,139.89,110.82,192.57
state,Oregon,2020-02-23,106.34,84.25,117.73
state,Oregon,2020-02-24,108.69,100.68,109.58
state,Oregon,2020-02-25,114.79,110.1,122.94
state,Oregon,2020-02-26,117.92,104.74,123.21
state,Oregon,2020-02-27,131.94,112.34,137.97
state,Oregon,2020-02-28,144.69,119.93,164.21
state,Oregon,2020-02-29,135.49,103.16,173.38
state,Oregon,2020-03-01,104.04,84.6,121.74
state,Oregon,2020-03-02,105.89,100.47,104.13
state,Oregon,2020-03-03,109.41,104.53,113.27
state,Oregon,2020-03-04,116.1,111.62,126.35
state,Oregon,2020-03-05,119.84,109.43,133.72
state,Oregon,2020-03-06,142.8,113.07,152.24
state,Oregon,2020-03-07,135.33,105.61,179.09
state,Oregon,2020-03-08,103.12,84.67,121.03
state,Oregon,2020-03-09,109.06,99.56,111.16
state,Oregon,2020-03-10,114.46,105.43,118.82
state,Oregon,2020-03-11,112.86,99.42,118.41
state,Oregon,2020-03-12,107.6,90.37,112.04
state,Oregon,2020-03-13,109.51,83.66,109.48
state,Oregon,2020-03-14,85.73,63.04,96.76
state,Oregon,2020-03-15,75.2,54.25,77.5
state,Oregon,2020-03-16,85.65,59.72,83.4
state,Oregon,2020-03-17,79.51,49.41,75.14
state,Oregon,2020-03-18,76.64,44.17,72.43
state,Oregon,2020-03-19,78.85,42.95,74.53
state,Oregon,2020-03-20,83.56,41.43,76.86
state,Oregon,2020-03-21,71.22,32.65,66.95
state,Oregon,2020-03-22,56.03,28.83,56.56
state,Oregon,2020-03-23,57.6,29.41,49.59
state,Oregon,2020-03-24,52.51,24.91,43.91
state,Oregon,2020-03-25,53.56,25.66,48.88
state,Oregon,2020-03-26,55.07,25.51,49.86
state,Oregon,2020-03-27,58.21,24.75,48.88
state,Oregon,2020-03-28,47.82,21.82,43.77
state,Oregon,2020-03-29,40.98,21.23,41.74
state,Oregon,2020-03-30,51.67,23.86,45.69
state,Oregon,2020-03-31,54.38,23.69,48.94
state,Oregon,2020-04-01,54.9,23.88,49.58
state,Oregon,2020-04-02,55.87,22.35,50.3
state,Oregon,2020-04-03,62.03,23.25,55.03
state,Oregon,2020-04-04,51.55,21.1,47.19
state,Oregon,2020-04-05,45.15,21.52,50.21
state,Oregon,2020-04-06,55.81,24.5,55.36
state,Oregon,2020-04-07,58.28,24.79,59.72
state,Oregon,2020-04-08,60.67,23.9,62.27
state,Oregon,2020-04-09,63.87,24.02,64.33
state,Oregon,2020-04-10,69.83,25.22,68.62
state,Oregon,2020-04-11,60.29,21.54,58.94
state,Oregon,2020-04-12,42.98,18.8,45.42
state,Oregon,2020-04-13,61.09,23.11,58.62
